category,state,image_name,image_hash,metric,orig_val,surro_mean,surro_std,z_score,verdict,n_surrogates
faces (FG-NET),,053A04.JPG,9621b883d2c0f6d5ed2e8a5988fc3957,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,betti_0,599.0,599.0,0.0,0.0,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,betti_1,33.0,89.7,12.337342,-4.5958,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,persistence_entropy_h1,3.6118,4.520195,0.113428,-8.0085,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,total_persistence_h1,99.0058,147.27039,7.598403,-6.3519,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,euler_mean,-0.375,0.36096,0.681533,-1.0799,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,euler_std,6.8088,17.093495,1.481264,-6.9432,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,euler_range,34.0,65.35,5.552252,-5.6464,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,bilateral_symmetry,0.8717,0.829815,0.015639,2.6782,MARGINAL,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,f_dim,1.1636,1.16295,0.114318,0.0057,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,lacunarity_mean,34.9578,38.003175,18.916964,-0.161,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,multifractal_width,0.4032,0.77858,0.111319,-3.3721,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,orientation_coherence,0.6161,0.63222,0.004252,-3.7913,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,multiscale_entropy_slope,-0.029,-0.027055,0.002608,-0.7459,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,junctions,367.0,694.75,47.814093,-6.8547,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,clustering,0.2637,0.269102,0.004918,-1.0984,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,plateau,0.762943,0.778935,0.015203,-1.0519,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,entropy,7.3155,7.3155,0.0,0.0,no sep,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,forbidden_coverage,0.2356,0.005765,0.006144,37.4107,SEPARATED,20
faces (FG-NET),,048A17.JPG,5e36f8e2acb9fec481d945d0d8146b48,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,betti_0,599.0,342.2,182.698002,1.4056,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,betti_1,48.0,29.4,16.273905,1.1429,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,persistence_entropy_h1,3.9681,4.1146,0.156215,-0.9378,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,total_persistence_h1,105.8458,95.287325,9.204947,1.147,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,euler_mean,10.7188,11.83907,2.012956,-0.5565,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,euler_std,34.125,20.778225,2.834075,4.7094,SEPARATED,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,euler_range,194.0,108.95,22.016982,3.8629,SEPARATED,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,bilateral_symmetry,0.902,0.78881,0.055023,2.0571,MARGINAL,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,f_dim,1.6322,1.642475,0.011235,-0.9146,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,lacunarity_mean,5.1844,4.96874,0.206569,1.044,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,multifractal_width,0.1671,0.19378,0.01857,-1.4367,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,orientation_coherence,0.6331,0.45828,0.003498,49.9718,SEPARATED,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,multiscale_entropy_slope,-0.0448,-0.025585,0.004239,-4.5326,SEPARATED,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,junctions,899.0,1283.8,63.533141,-6.0567,SEPARATED,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,clustering,0.290817,0.285794,0.004001,1.2555,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,plateau,0.828699,0.811567,0.011265,1.5208,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,entropy,7.0566,7.0566,0.0,0.0,no sep,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,forbidden_coverage,0.4578,0.12156,0.037693,8.9205,SEPARATED,20
faces (FG-NET),,068A14.JPG,1d5b0556b38b2fd6934d6e71ede0c34e,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,betti_0,398.0,361.7,49.798695,0.7289,no sep,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,betti_1,63.0,29.25,7.161529,4.7127,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,persistence_entropy_h1,4.415,3.86458,0.130188,4.2279,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,total_persistence_h1,106.1624,76.742445,9.609964,3.0614,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,euler_mean,257.3125,255.035945,5.606798,0.406,no sep,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,euler_std,1209.5395,1287.47137,10.87555,-7.1658,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,euler_range,7588.0,7529.5,139.175249,0.4203,no sep,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,bilateral_symmetry,0.8972,0.8989,0.000319,-5.3229,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,f_dim,1.9924,1.997165,0.000239,-19.9104,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,lacunarity_mean,1.2184,1.156435,0.001918,32.3003,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,multifractal_width,0.1095,0.092105,0.000653,26.6365,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,orientation_coherence,0.1482,0.231545,0.003309,-25.1862,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,multiscale_entropy_slope,-0.8243,-0.804045,0.004924,-4.1136,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,junctions,22869.0,16705.75,329.922396,18.6809,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,clustering,0.22162,0.238974,0.001479,-11.7357,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,plateau,0.737417,0.806116,0.004421,-15.538,SEPARATED,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,entropy,6.278,6.278,0.0,0.0,no sep,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,forbidden_coverage,0.0089,0.0,0.0,nan,zero-var,20
quasicrystal,,ishimasa1.jpg,9890081a092caeeb0f1068638310be38,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,betti_0,39.0,91.8,97.560545,-0.5412,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,betti_1,0.0,3.85,2.920188,-1.3184,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,persistence_entropy_h1,2.503,2.952355,0.475103,-0.9458,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,total_persistence_h1,5.1196,23.887205,11.585443,-1.6199,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,euler_mean,563.6875,552.92032,13.150422,0.8188,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,euler_std,887.4289,840.648135,11.595562,4.0344,SEPARATED,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,euler_range,3764.0,3867.25,129.235009,-0.7989,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,bilateral_symmetry,0.8769,0.877695,0.000715,-1.1116,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,f_dim,1.9521,1.95326,0.002624,-0.4421,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,lacunarity_mean,1.5316,1.516655,0.023707,0.6304,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,multifractal_width,0.4122,0.399235,0.006042,2.1459,MARGINAL,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,orientation_coherence,0.1627,0.23526,0.00736,-9.8583,SEPARATED,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,multiscale_entropy_slope,-0.5322,-0.536165,0.004318,0.9181,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,junctions,26728.0,19342.15,970.003055,7.6143,SEPARATED,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,clustering,0.222214,0.236548,0.002161,-6.6339,SEPARATED,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,plateau,0.729086,0.744861,0.005598,-2.818,MARGINAL,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,entropy,6.3978,6.3978,0.0,0.0,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,forbidden_coverage,0.0,0.00022,0.000959,-0.2294,no sep,20
quasicrystal,,ishimasa2.jpg,8138e752f8089a989a97f10357250cb3,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,betti_0,599.0,579.65,58.050215,0.3333,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,betti_1,38.0,61.35,18.932182,-1.2333,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,persistence_entropy_h1,4.3551,4.397385,0.161863,-0.2612,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,total_persistence_h1,83.1382,129.72899,11.234356,-4.1472,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,euler_mean,1163.0938,845.959395,22.290753,14.2272,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,euler_std,1441.9078,1416.82025,16.746941,1.498,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,euler_range,4739.0,5720.1,194.090417,-5.0549,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,bilateral_symmetry,0.7921,0.79401,0.001459,-1.309,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,f_dim,1.9873,1.99628,0.000441,-20.3566,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,lacunarity_mean,1.2512,1.16003,0.005826,15.6495,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,multifractal_width,0.2036,0.184145,0.003077,6.3232,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,orientation_coherence,0.1455,0.242375,0.012868,-7.5282,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,multiscale_entropy_slope,-0.4111,-0.422785,0.005587,2.0914,MARGINAL,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,junctions,27438.0,19554.0,642.348971,12.2737,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,clustering,0.226912,0.245651,0.002813,-6.6623,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,plateau,0.670384,0.730978,0.016363,-3.7032,SEPARATED,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,entropy,7.2396,7.2396,0.0,0.0,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,forbidden_coverage,0.0,0.00044,0.00132,-0.3333,no sep,20
quasicrystal,,ishimasa3.jpg,24bcf5c583a09c1f147271e5d509165b,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,betti_0,599.0,599.0,0.0,0.0,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,betti_1,44.0,90.95,9.552356,-4.915,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,persistence_entropy_h1,4.1297,4.56546,0.087323,-4.9902,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,total_persistence_h1,106.3176,146.598145,7.903852,-5.0963,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,euler_mean,0.5625,2.975005,2.621558,-0.9203,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,euler_std,25.8951,36.0001,2.8692,-3.5219,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,euler_range,138.0,144.1,20.483896,-0.2978,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,bilateral_symmetry,0.8087,0.731205,0.030386,2.5504,MARGINAL,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,f_dim,1.7505,1.89311,0.015705,-9.0804,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,lacunarity_mean,3.2568,1.82598,0.106219,13.4704,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,multifractal_width,0.5248,0.654865,0.095309,-1.3647,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,orientation_coherence,0.647,0.442165,0.002873,71.3089,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,multiscale_entropy_slope,-0.0454,-0.02192,0.004103,-5.7225,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,junctions,1617.0,3729.05,132.840685,-15.8991,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,clustering,0.26455,0.271979,0.002226,-3.3371,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,plateau,0.784168,0.783768,0.006669,0.0601,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,entropy,7.6868,7.6868,0.0,0.0,no sep,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,forbidden_coverage,0.1156,0.00022,0.000959,120.3181,SEPARATED,20
real_faces_1k,,69762.jpg,e4a55d5b45e99f321c35bc4f2dfaf9d4,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,betti_0,599.0,599.0,0.0,0.0,no sep,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,betti_1,74.0,120.7,12.728315,-3.669,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,persistence_entropy_h1,4.3989,4.764595,0.067108,-5.4494,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,total_persistence_h1,134.7291,154.022175,5.521778,-3.494,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,euler_mean,-9.875,-2.99062,1.639833,-4.1982,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,euler_std,30.7487,56.474225,3.362365,-7.651,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,euler_range,140.0,192.8,13.62938,-3.874,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,bilateral_symmetry,0.7807,0.79542,0.020675,-0.712,no sep,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,f_dim,1.8089,1.949785,0.008843,-15.932,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,lacunarity_mean,2.6662,1.446225,0.053588,22.7657,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,multifractal_width,0.4356,0.43469,0.042987,0.0212,no sep,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,orientation_coherence,0.6348,0.429275,0.001878,109.4229,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,multiscale_entropy_slope,-0.0589,-0.05381,0.003027,-1.6816,no sep,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,junctions,1778.0,4042.65,106.870611,-21.1906,SEPARATED,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,clustering,0.281027,0.274094,0.002477,2.799,MARGINAL,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,plateau,0.810461,0.795697,0.006734,2.1924,MARGINAL,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,entropy,7.7625,7.7625,0.0,0.0,no sep,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,forbidden_coverage,0.0978,0.0,0.0,nan,zero-var,20
real_faces_1k,,66444.jpg,ed655adc6454530b1e16432086cfc9ae,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,betti_0,599.0,599.0,0.0,0.0,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,betti_1,66.0,91.55,10.288221,-2.4834,MARGINAL,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,persistence_entropy_h1,4.3174,4.598395,0.074691,-3.7621,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,total_persistence_h1,111.9091,146.695835,6.314891,-5.5087,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,euler_mean,23.3438,10.440635,1.766073,7.3061,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,euler_std,43.0186,42.29923,2.640809,0.2724,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,euler_range,243.0,195.0,24.590649,1.952,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,bilateral_symmetry,0.7502,0.776495,0.023809,-1.1044,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,f_dim,1.7416,1.926565,0.006374,-29.0196,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,lacunarity_mean,3.4433,1.58949,0.038594,48.034,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,multifractal_width,1.0082,1.89088,0.2687,-3.285,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,orientation_coherence,0.564,0.450875,0.003172,35.6596,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,multiscale_entropy_slope,-0.063,0.036005,0.002782,-35.5855,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,junctions,1983.0,4194.85,96.397757,-22.945,SEPARATED,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,clustering,0.271026,0.269719,0.001733,0.7543,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,plateau,0.780635,0.783857,0.007431,-0.4335,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,entropy,7.2457,7.2457,0.0,0.0,no sep,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,forbidden_coverage,0.0444,0.0,0.0,nan,zero-var,20
real_faces_1k,,66022.jpg,ab7946d43e23d224dfc370bf90cc9205,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,betti_0,599.0,599.0,0.0,0.0,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,betti_1,77.0,106.9,12.449498,-2.4017,MARGINAL,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,persistence_entropy_h1,4.4525,4.71057,0.063343,-4.0742,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,total_persistence_h1,128.2346,151.67373,5.945242,-3.9425,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,euler_mean,-2.0,7.25937,3.435052,-2.6956,MARGINAL,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,euler_std,46.5403,60.67801,3.396797,-4.1621,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,euler_range,173.0,199.95,15.21997,-1.7707,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,bilateral_symmetry,0.7057,0.738375,0.027499,-1.1882,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,f_dim,1.7833,1.96386,0.008902,-20.2831,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,lacunarity_mean,2.89,1.342895,0.054892,28.1843,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,multifractal_width,1.188,1.688675,0.36334,-1.378,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,orientation_coherence,0.6662,0.41493,0.002593,96.8927,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,multiscale_entropy_slope,-0.054,-0.01546,0.005012,-7.6892,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,junctions,1823.0,4906.3,152.683038,-20.1941,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,clustering,0.277382,0.273915,0.002418,1.4333,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,plateau,0.810203,0.790649,0.006289,3.1094,SEPARATED,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,entropy,7.6447,7.6447,0.0,0.0,no sep,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,forbidden_coverage,0.0711,0.0,0.0,nan,zero-var,20
real_faces_1k,,69624.jpg,7b02f099c15699a939403cca224e924f,tau_ratio_score,0.0,0.0,0.0,0.0,no sep,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,betti_0,599.0,599.0,0.0,0.0,no sep,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,betti_1,41.0,114.3,12.570203,-5.8313,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,persistence_entropy_h1,4.1166,4.74128,0.061984,-10.0781,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,total_persistence_h1,106.6841,151.52665,3.988476,-11.243,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,euler_mean,-13.2812,3.840625,4.598896,-3.723,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,euler_std,46.2001,77.220345,4.611059,-6.7274,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,euler_range,135.0,245.4,25.35429,-4.3543,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,bilateral_symmetry,0.7707,0.784555,0.012934,-1.0712,no sep,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,f_dim,1.7621,1.97243,0.004328,-48.5929,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,lacunarity_mean,3.04,1.29153,0.022884,76.4053,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,multifractal_width,0.111,0.2306,0.020229,-5.9124,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,orientation_coherence,0.589,0.377765,0.002124,99.4747,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,multiscale_entropy_slope,-0.0507,-0.049185,0.003977,-0.3809,no sep,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,junctions,1744.0,5128.3,177.582403,-19.0576,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,clustering,0.283193,0.272529,0.001714,6.2226,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,plateau,0.813647,0.79679,0.005039,3.3454,SEPARATED,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,entropy,7.6718,7.6718,0.0,0.0,no sep,20
real_faces_1k,,64484.jpg,28dc3975dc216b5a0c4c9923f789c7e8,forbidden_coverage,0.0578,0.0,0.0,nan,zero-var,20
