category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
real_faces_1k,topographic,0.5636,0.04,3.509,6.0611,8555
real_faces_1k,topographic,0.5816,0.009,3.4131,5.801,7486
real_faces_1k,topographic,0.6396,0.0952,2.4349,4.9119,6374
real_faces_1k,topographic,0.5581,0.051,3.3782,6.0612,9592
real_faces_1k,topographic,0.5763,0.0442,3.468,6.3583,10228
real_faces_1k,topographic,0.5413,0.1794,1.502,5.3258,8117
real_faces_1k,topographic,0.5758,0.0291,3.4642,6.2483,10244
real_faces_1k,topographic,0.5803,0.0015,3.3994,6.1587,10192
real_faces_1k,topographic,0.5874,0.058,3.3832,5.7865,8094
real_faces_1k,topographic,0.5962,0.1069,3.0297,5.3146,6869
real_faces_1k,topographic,0.5938,0.0415,3.3374,5.9008,7601
real_faces_1k,topographic,0.5694,0.0539,3.4585,6.1535,7238
real_faces_1k,topographic,0.5733,0.0374,3.4272,5.8207,7248
real_faces_1k,topographic,0.5712,0.094,2.6851,5.6365,8621
real_faces_1k,topographic,0.5707,0.0573,3.4518,6.0424,9127
real_faces_1k,topographic,0.5653,0.0369,3.1908,5.9307,8926
real_faces_1k,topographic,0.6024,0.0133,2.2793,5.976,9169
real_faces_1k,topographic,0.59,0.0075,3.2622,6.0918,9386
real_faces_1k,topographic,0.58,0.0097,3.454,6.0679,9524
real_faces_1k,topographic,0.5731,0.0622,3.2507,5.7836,8492
real_faces_1k,topographic,0.6415,0.0009,3.174,5.0801,6342
real_faces_1k,topographic,0.5779,0.0355,3.4106,6.0425,8966
real_faces_1k,topographic,0.5677,0.0614,3.4644,6.2474,9689
real_faces_1k,topographic,0.5722,0.0682,3.4017,6.1061,8276
real_faces_1k,topographic,0.5662,0.0716,3.1553,5.8206,8507
real_faces_1k,topographic,0.6402,0.0332,1.53,5.4431,7698
real_faces_1k,topographic,0.5775,0.0144,3.4682,6.1616,9795
real_faces_1k,topographic,0.6132,0.0333,3.013,5.414,6540
real_faces_1k,topographic,0.601,0.0705,1.4059,5.5709,8155
real_faces_1k,topographic,0.5877,0.0518,3.258,5.8611,8408
real_faces_1k,topographic,0.5819,0.0067,3.3335,6.0709,9489
real_faces_1k,topographic,0.6255,0.1069,1.3548,5.1592,7382
real_faces_1k,topographic,0.5829,0.0468,3.3245,6.0193,9120
real_faces_1k,topographic,0.5784,0.0015,3.4402,6.2386,10487
real_faces_1k,topographic,0.5779,0.0362,3.4055,5.873,8508
real_faces_1k,topographic,0.6493,0.1399,2.1972,4.5793,5447
real_faces_1k,topographic,0.5774,0.0772,3.3839,5.9711,8735
real_faces_1k,topographic,0.6041,0.0862,3.1833,5.5715,7699
real_faces_1k,topographic,0.5983,0.056,3.3052,6.0734,8997
real_faces_1k,topographic,0.5871,0.0196,2.8951,5.9593,8721
real_faces_1k,topographic,0.5647,0.0108,3.4209,6.2343,9273
real_faces_1k,topographic,0.594,0.021,3.3067,5.6382,7677
real_faces_1k,topographic,0.5921,0.0393,3.2802,5.8866,8236
real_faces_1k,topographic,0.5987,0.0752,2.4481,5.4632,7865
real_faces_1k,topographic,0.5795,0.0201,2.5743,5.6078,7452
real_faces_1k,topographic,0.5697,0.001,3.3825,5.7711,7524
real_faces_1k,topographic,0.5817,0.0107,3.3796,6.0311,8738
real_faces_1k,topographic,0.5739,0.0132,3.4983,6.1016,8633
real_faces_1k,topographic,0.5921,0.0153,1.7262,5.6445,7317
real_faces_1k,topographic,0.6736,0.0264,1.5273,4.9515,5183
real_faces_1k,topographic,0.6053,0.0357,0.319,5.5124,6974
real_faces_1k,topographic,0.5606,0.0847,3.0997,5.7198,8327
real_faces_1k,topographic,0.5914,0.0169,3.2404,5.8302,7987
real_faces_1k,topographic,0.6293,0.0778,3.1195,5.2078,6545
real_faces_1k,topographic,0.5723,0.0207,1.5038,5.4895,7372
real_faces_1k,topographic,0.6131,0.0255,3.0988,5.768,8218
real_faces_1k,topographic,0.5924,0.0669,1.8533,5.6875,7389
real_faces_1k,topographic,0.5994,0.1118,1.7046,5.361,6956
real_faces_1k,topographic,0.5758,0.0487,1.6148,5.9527,9398
real_faces_1k,topographic,0.5841,0.0455,3.4352,5.9367,8086
real_faces_1k,topographic,0.5792,0.0804,3.3172,5.9151,9219
real_faces_1k,topographic,0.5983,0.0613,3.3212,6.0787,8962
real_faces_1k,topographic,0.6861,0.0017,2.4379,5.161,6667
real_faces_1k,topographic,0.5758,0.0248,3.2647,5.8623,8553
real_faces_1k,topographic,0.5829,0.1269,1.4734,5.4028,6922
real_faces_1k,topographic,0.5717,0.0189,3.249,5.7198,8202
real_faces_1k,topographic,0.595,0.0116,3.1571,5.8331,9563
real_faces_1k,topographic,0.5966,0.0697,3.2256,5.7371,9146
real_faces_1k,topographic,0.5717,0.0201,3.4592,6.0447,8928
real_faces_1k,topographic,0.568,0.0376,3.5037,6.1507,9454
real_faces_1k,topographic,0.5704,0.0152,3.2995,6.099,9192
real_faces_1k,topographic,0.5894,0.0867,1.5317,5.3919,7045
real_faces_1k,topographic,0.5814,0.0372,3.4404,6.1804,10031
real_faces_1k,topographic,0.5935,0.0389,2.5157,5.6658,7878
real_faces_1k,topographic,0.5861,0.0231,3.3904,6.1644,9816
real_faces_1k,topographic,0.5772,0.008,3.3726,5.8456,8205
real_faces_1k,topographic,0.5864,0.0012,3.5011,6.1978,9954
real_faces_1k,topographic,0.5866,0.1013,3.2217,5.569,7196
real_faces_1k,topographic,0.587,0.1028,2.7216,4.911,5657
real_faces_1k,topographic,0.5785,0.0482,3.2031,5.9532,9266
real_faces_1k,topographic,0.5654,0.0855,3.3821,6.0803,8784
real_faces_1k,topographic,0.5858,0.0463,3.4565,6.1794,10010
real_faces_1k,topographic,0.5923,0.0127,3.2017,5.5775,7650
real_faces_1k,topographic,0.6147,0.1624,1.7357,4.7652,6774
real_faces_1k,topographic,0.5772,0.0376,2.7287,5.874,8882
real_faces_1k,topographic,0.5747,0.0267,3.2897,5.8546,7778
real_faces_1k,topographic,0.5631,0.0126,3.2602,5.9645,8489
real_faces_1k,topographic,0.5675,0.0275,2.281,5.2927,7379
real_faces_1k,topographic,0.5538,0.1451,2.8169,5.6749,7774
real_faces_1k,topographic,0.614,0.0376,2.4019,5.1049,5954
real_faces_1k,topographic,0.5775,0.0174,3.394,5.8812,7555
real_faces_1k,topographic,0.5711,0.0178,3.4532,6.1129,9228
real_faces_1k,topographic,0.5859,0.1016,2.4333,5.511,7926
real_faces_1k,topographic,0.5906,0.1457,2.5202,5.1247,7015
real_faces_1k,topographic,0.5885,0.0525,1.6426,5.9089,8582
real_faces_1k,topographic,0.5567,0.0652,3.3444,6.1257,8961
real_faces_1k,topographic,0.5924,0.0524,3.4112,5.9959,7938
real_faces_1k,topographic,0.6621,0.0264,3.079,5.2266,6994
real_faces_1k,topographic,0.5752,0.0797,3.4373,6.1421,9144
real_faces_1k,topographic,0.5753,0.0169,3.3957,6.0001,8561
real_faces_1k,topographic,0.5782,0.1527,0.9719,5.0454,6346
real_faces_1k,topographic,0.578,0.0558,3.3658,6.2004,10442
real_faces_1k,topographic,0.5647,0.0474,3.4989,6.0878,9040
real_faces_1k,topographic,0.5521,0.1316,3.1131,5.7039,7744
real_faces_1k,topographic,0.5606,0.0783,3.3083,6.2146,9680
real_faces_1k,topographic,0.5764,0.0317,3.3067,5.9624,9428
real_faces_1k,topographic,0.5663,0.0619,3.4688,5.979,9428
real_faces_1k,topographic,0.5848,0.0153,3.4273,6.0664,8606
real_faces_1k,topographic,0.5535,0.1155,3.3273,6.0472,8012
real_faces_1k,topographic,0.5452,0.1991,1.4655,5.5219,7949
real_faces_1k,topographic,0.5834,0.0168,3.2114,5.5373,6901
real_faces_1k,topographic,0.5625,0.1451,1.6619,5.3316,7080
real_faces_1k,topographic,0.6962,0.0045,1.465,5.1101,6260
real_faces_1k,topographic,0.6246,0.0052,3.3153,5.6294,7333
real_faces_1k,topographic,0.5806,0.0211,3.3325,5.5566,6540
real_faces_1k,topographic,0.607,0.0548,1.2992,5.264,6752
real_faces_1k,topographic,0.5628,0.0846,3.4514,5.9461,8268
real_faces_1k,topographic,0.5594,0.0103,1.627,5.8943,8254
real_faces_1k,topographic,0.5686,0.151,1.6207,5.5878,7695
real_faces_1k,topographic,0.5984,0.0112,3.3939,5.9856,8542
real_faces_1k,topographic,0.5628,0.0798,3.4116,6.1915,9495
real_faces_1k,topographic,0.5798,0.0133,3.3662,5.7495,7809
real_faces_1k,topographic,0.7628,0.1273,0.2834,3.2526,3706
real_faces_1k,topographic,0.5755,0.0088,2.7397,5.6135,7383
real_faces_1k,topographic,0.6085,0.0198,1.7756,5.4514,6749
real_faces_1k,topographic,0.5667,0.103,3.3268,5.9366,8817
real_faces_1k,topographic,0.6018,0.006,3.4006,5.6775,7051
real_faces_1k,topographic,0.5476,0.1867,1.3817,5.3678,7283
real_faces_1k,topographic,0.5498,0.1408,3.2849,5.9039,7911
real_faces_1k,topographic,0.5823,0.0518,3.3794,6.1112,9193
real_faces_1k,topographic,0.5869,0.1044,2.9692,5.3443,7515
real_faces_1k,topographic,0.58,0.0288,3.4007,6.0902,9647
real_faces_1k,topographic,0.6022,0.0281,3.2395,5.5171,7190
real_faces_1k,topographic,0.5816,0.0233,3.3536,5.8534,8127
real_faces_1k,topographic,0.5815,0.0016,3.3741,5.7102,7306
real_faces_1k,topographic,0.587,0.0164,3.2397,6.0428,8810
real_faces_1k,topographic,0.6202,0.0456,3.2426,5.331,5676
real_faces_1k,topographic,0.5746,0.024,3.5007,6.3758,10255
real_faces_1k,topographic,0.5627,0.1184,1.8604,5.9399,8811
real_faces_1k,topographic,0.6021,0.0071,2.7839,5.6047,7726
real_faces_1k,topographic,0.5872,0.0045,3.2241,5.9628,9509
real_faces_1k,topographic,0.5833,0.003,1.8581,6.043,9273
real_faces_1k,topographic,0.5829,0.0028,3.2736,6.1051,9925
real_faces_1k,topographic,0.5683,0.0556,3.3742,6.088,8038
real_faces_1k,topographic,0.5702,0.0084,3.4969,6.2494,10625
real_faces_1k,topographic,0.5717,0.0424,3.4073,6.0699,8475
real_faces_1k,topographic,0.5755,0.1264,3.262,5.6318,7569
real_faces_1k,topographic,0.5693,0.029,3.3167,6.2764,10617
real_faces_1k,topographic,0.6453,0.0112,3.1538,5.2912,6696
real_faces_1k,topographic,0.5969,0.0938,1.5461,5.7763,8396
real_faces_1k,topographic,0.6335,0.0317,1.4334,5.0721,6272
real_faces_1k,topographic,0.5961,0.1383,1.4295,5.3523,6808
real_faces_1k,topographic,0.6315,0.0229,3.233,5.7122,9326
real_faces_1k,topographic,0.5784,0.028,3.4805,6.1972,9694
real_faces_1k,topographic,0.5911,0.1762,2.7091,5.3348,7086
real_faces_1k,topographic,0.5797,0.0185,3.4422,6.0959,9306
real_faces_1k,topographic,0.6031,0.0517,2.9874,5.6272,7186
real_faces_1k,topographic,0.5674,0.0147,3.3312,5.843,8493
real_faces_1k,topographic,0.6544,0.0236,1.4638,5.2642,7229
real_faces_1k,topographic,0.5824,0.0626,3.2426,5.8209,8023
real_faces_1k,topographic,0.5699,0.0244,3.4542,6.2082,9539
real_faces_1k,topographic,0.5786,0.0449,3.5025,6.3599,11041
real_faces_1k,topographic,0.5648,0.0082,3.4499,6.1985,9378
real_faces_1k,topographic,0.5603,0.1546,3.2005,5.7149,8087
real_faces_1k,topographic,0.6002,0.0757,3.0643,5.2496,6784
real_faces_1k,topographic,0.61,0.039,3.3679,5.8041,8111
real_faces_1k,topographic,0.6236,0.0284,1.5516,5.701,7933
real_faces_1k,topographic,0.5624,0.0196,3.3719,6.0158,8848
real_faces_1k,topographic,0.5815,0.0697,2.0697,5.482,8524
real_faces_1k,topographic,0.5861,0.0275,3.4241,5.9829,8343
real_faces_1k,topographic,0.568,0.1409,2.9647,5.5069,7240
real_faces_1k,topographic,0.5755,0.0343,2.3781,5.7354,8723
real_faces_1k,topographic,0.5704,0.0286,3.4794,6.2758,11309
real_faces_1k,topographic,0.5975,0.0665,3.3669,5.9332,8741
real_faces_1k,topographic,0.5875,0.0325,3.415,5.9741,7783
real_faces_1k,topographic,0.5584,0.1503,1.5372,5.8203,8108
real_faces_1k,topographic,0.607,0.0121,2.817,5.4912,7885
real_faces_1k,topographic,0.5624,0.0171,3.2609,5.6634,7086
real_faces_1k,topographic,0.5829,0.0603,3.3191,5.8692,7856
real_faces_1k,topographic,0.5961,0.0417,3.0686,5.7703,8483
real_faces_1k,topographic,0.5695,0.0072,3.4221,6.0871,9744
real_faces_1k,topographic,0.5908,0.005,3.5261,6.1504,9786
real_faces_1k,topographic,0.5922,0.0985,3.3627,6.1872,10632
real_faces_1k,topographic,0.5936,0.0984,2.7993,5.4442,7482
real_faces_1k,topographic,0.584,0.0006,3.2997,5.8923,8768
real_faces_1k,topographic,0.5968,0.0327,3.3031,5.704,7119
real_faces_1k,topographic,0.5632,0.0242,3.4991,6.283,9947
real_faces_1k,topographic,0.5854,0.2275,2.5891,5.124,7663
real_faces_1k,topographic,0.5811,0.2176,0.7855,5.0061,7256
real_faces_1k,topographic,0.5828,0.0223,3.4406,6.2733,10552
real_faces_1k,topographic,0.5671,0.021,2.5227,6.1223,9446
real_faces_1k,topographic,0.5604,0.1226,1.161,5.1614,6750
real_faces_1k,topographic,0.5988,0.035,3.2251,5.9119,9244
real_faces_1k,topographic,0.5997,0.0527,3.2538,5.5638,6674
real_faces_1k,topographic,0.5648,0.1454,0.8448,5.2938,7054
real_faces_1k,topographic,0.6195,0.0388,3.1223,5.6014,7888
real_faces_1k,topographic,0.5757,0.0586,3.1437,6.034,9442
real_faces_1k,topographic,0.5785,0.0017,3.269,5.9887,8490
real_faces_1k,topographic,0.652,0.0099,1.3862,4.8143,5728
real_faces_1k,topographic,0.5564,0.0961,3.3662,6.075,8213
real_faces_1k,topographic,0.59,0.0053,2.826,5.7387,8134
real_faces_1k,topographic,0.5773,0.0476,3.4795,6.0519,9176
real_faces_1k,topographic,0.5988,0.1483,1.5295,5.1093,6810
real_faces_1k,topographic,0.5644,0.0737,3.1332,5.9211,8829
real_faces_1k,topographic,0.5585,0.0163,3.3388,5.9719,8500
real_faces_1k,topographic,0.6035,0.0149,2.9409,5.4892,7363
real_faces_1k,topographic,0.5798,0.0512,3.2584,5.4339,6653
real_faces_1k,topographic,0.5824,0.0166,3.4504,6.2014,9929
real_faces_1k,topographic,0.6696,0.0166,2.5144,4.8167,5523
real_faces_1k,topographic,0.5773,0.0058,3.5596,6.3126,10358
real_faces_1k,topographic,0.5725,0.0092,3.2923,6.2831,10434
real_faces_1k,topographic,0.5819,0.0554,3.3207,5.8934,9599
real_faces_1k,topographic,0.6123,0.0409,1.6278,5.2267,6630
real_faces_1k,topographic,0.5855,0.1474,1.4725,5.3175,7242
real_faces_1k,topographic,0.6064,0.072,1.5362,5.2013,6612
real_faces_1k,topographic,0.5689,0.045,1.7041,5.8251,8380
real_faces_1k,topographic,0.6506,0.0263,1.6875,5.4697,7877
real_faces_1k,topographic,0.5812,0.031,3.3201,5.796,7662
real_faces_1k,topographic,0.563,0.0586,3.4787,6.0975,9596
real_faces_1k,topographic,0.6055,0.0092,3.4158,6.1263,9449
real_faces_1k,topographic,0.5708,0.0047,3.433,6.1644,9491
real_faces_1k,topographic,0.5788,0.0173,3.4644,6.1377,9851
real_faces_1k,topographic,0.6101,0.014,3.2548,5.9948,8429
real_faces_1k,topographic,0.6037,0.0097,3.3596,5.9352,9659
real_faces_1k,topographic,0.5877,0.0562,3.2515,5.6741,8099
real_faces_1k,topographic,0.5752,0.0507,3.5059,6.0518,9188
real_faces_1k,topographic,0.5677,0.0482,3.4617,6.046,8689
real_faces_1k,topographic,0.6338,0.0796,1.3141,5.1732,6822
real_faces_1k,topographic,0.5718,0.0358,3.3838,6.0263,8331
real_faces_1k,topographic,0.5755,0.0318,3.3677,6.1285,10086
real_faces_1k,topographic,0.5558,0.1134,3.1561,6.0284,8862
real_faces_1k,topographic,0.588,0.0238,3.451,5.9903,8402
real_faces_1k,topographic,0.5581,0.0794,3.3309,5.9841,9992
real_faces_1k,topographic,0.5897,0.1974,1.3729,4.9568,6549
real_faces_1k,topographic,0.5981,0.0545,3.003,5.7284,6570
real_faces_1k,topographic,0.6398,0.0861,1.5095,5.184,7452
real_faces_1k,topographic,0.5902,0.0648,3.2164,6.0069,9091
real_faces_1k,topographic,0.5687,0.1567,3.0159,5.567,7200
real_faces_1k,topographic,0.5759,0.0414,3.5045,6.2685,9774
real_faces_1k,topographic,0.5709,0.0332,3.421,6.1747,10365
real_faces_1k,topographic,0.5617,0.1702,1.8927,5.4122,6872
real_faces_1k,topographic,0.5841,0.0431,3.3124,6.0982,9885
real_faces_1k,topographic,0.6222,0.0166,3.2789,5.9935,8997
real_faces_1k,topographic,0.5865,0.0675,3.3316,5.8696,8130
real_faces_1k,topographic,0.5694,0.0105,3.409,6.018,8710
real_faces_1k,topographic,0.5962,0.0573,3.1075,5.824,8560
real_faces_1k,topographic,0.6245,0.0191,3.2501,5.6452,7108
real_faces_1k,topographic,0.5736,0.0117,2.8569,5.8809,9167
real_faces_1k,topographic,0.608,0.0038,3.2788,5.9218,8779
real_faces_1k,topographic,0.5815,0.0124,3.3519,5.6793,7651
real_faces_1k,topographic,0.5837,0.0657,3.3525,5.9522,8283
real_faces_1k,topographic,0.5679,0.0853,3.2774,5.9488,8684
real_faces_1k,topographic,0.5986,0.0408,3.2841,5.8294,8514
real_faces_1k,topographic,0.5711,0.0204,3.3296,5.6969,7078
real_faces_1k,topographic,0.5855,0.0188,2.9733,5.7963,8685
real_faces_1k,topographic,0.594,0.0251,3.2733,5.9247,8556
real_faces_1k,topographic,0.608,0.0167,3.0928,5.5046,7359
real_faces_1k,topographic,0.6045,0.0455,3.2741,5.6352,7850
real_faces_1k,topographic,0.5868,0.0045,3.4191,5.9309,7831
real_faces_1k,topographic,0.5842,0.0037,3.1039,5.7397,7421
real_faces_1k,topographic,0.5815,0.0509,3.3393,6.0537,8761
real_faces_1k,topographic,0.7033,0.0492,2.468,4.8647,5392
real_faces_1k,topographic,0.5668,0.0776,3.4363,5.948,8701
real_faces_1k,topographic,0.558,0.0265,3.2976,5.9955,8921
real_faces_1k,topographic,0.5681,0.0039,3.432,6.1799,9547
real_faces_1k,topographic,0.6164,0.0027,3.3624,5.9467,8731
real_faces_1k,topographic,0.5928,0.0408,2.8753,5.6827,8157
real_faces_1k,topographic,0.5728,0.0629,3.4432,6.245,9763
real_faces_1k,topographic,0.5964,0.0041,3.4393,6.259,9857
real_faces_1k,topographic,0.5988,0.1202,1.3502,5.6427,8918
real_faces_1k,topographic,0.5459,0.0885,3.3825,5.9262,9713
real_faces_1k,topographic,0.6118,0.1237,1.5101,5.0983,6851
real_faces_1k,topographic,0.5941,0.1046,1.6851,5.3582,6817
real_faces_1k,topographic,0.6003,0.0286,3.3655,5.7954,7947
real_faces_1k,topographic,0.5709,0.0087,3.4233,6.1136,9162
real_faces_1k,topographic,0.6209,0.0056,2.4415,5.6248,7712
real_faces_1k,topographic,0.5825,0.0627,3.3007,5.8715,8124
real_faces_1k,topographic,0.5762,0.0101,3.1962,6.1966,10039
real_faces_1k,topographic,0.634,0.0011,2.7675,5.2889,7897
real_faces_1k,topographic,0.5698,0.0891,2.0693,5.4311,7776
real_faces_1k,topographic,0.5751,0.0309,2.7052,5.4632,6079
real_faces_1k,topographic,0.6156,0.0055,2.889,5.496,7918
real_faces_1k,topographic,0.5979,0.0154,2.9965,5.5461,6889
real_faces_1k,topographic,0.5867,0.0285,3.4075,6.0661,8836
real_faces_1k,topographic,0.5834,0.0376,3.4034,6.1581,9865
real_faces_1k,topographic,0.5393,0.1039,3.0677,5.7542,7722
real_faces_1k,topographic,0.5667,0.1012,3.424,6.2345,8522
real_faces_1k,topographic,0.5618,0.1119,3.4196,6.2303,10202
real_faces_1k,topographic,0.5724,0.079,3.3444,6.0177,9501
real_faces_1k,topographic,0.591,0.0285,3.3235,5.8698,10175
real_faces_1k,topographic,0.5675,0.0012,3.3173,5.6563,7914
real_faces_1k,topographic,0.5661,0.0162,3.5148,6.3027,10156
real_faces_1k,topographic,0.5824,0.0694,3.2352,5.7753,7493
real_faces_1k,topographic,0.5812,0.0276,3.4975,6.1265,9301
real_faces_1k,topographic,0.6393,0.046,2.9591,5.1086,6636
real_faces_1k,topographic,0.5678,0.0582,2.87,6.051,10338
real_faces_1k,topographic,0.5879,0.0696,2.9007,5.8835,8946
real_faces_1k,topographic,0.5677,0.046,3.4399,6.1482,9017
real_faces_1k,topographic,0.5894,0.1532,2.5435,5.5765,7651
real_faces_1k,topographic,0.5635,0.0651,1.5635,5.6233,8135
real_faces_1k,topographic,0.5756,0.0299,3.4158,6.0865,9201
real_faces_1k,topographic,0.5758,0.0201,3.3211,5.8863,8501
real_faces_1k,topographic,0.5416,0.2793,0.65,5.0501,7660
real_faces_1k,topographic,0.7299,0.0199,1.3393,4.6942,5856
real_faces_1k,topographic,0.5765,0.052,2.1614,5.7705,7786
real_faces_1k,topographic,0.5686,0.0081,3.4498,6.2264,10326
real_faces_1k,topographic,0.5505,0.1155,1.6108,5.5968,8273
real_faces_1k,topographic,0.5756,0.009,3.3366,6.1078,9608
real_faces_1k,topographic,0.5907,0.0201,2.6783,5.5629,7815
real_faces_1k,topographic,0.5691,0.0872,3.3545,5.8419,8475
real_faces_1k,topographic,0.5821,0.0656,3.273,5.8185,7855
real_faces_1k,topographic,0.5904,0.0034,3.3569,6.0559,8458
real_faces_1k,topographic,0.605,0.0738,3.2141,5.3452,6738
real_faces_1k,topographic,0.5842,0.0129,3.1768,5.6351,8519
real_faces_1k,topographic,0.5607,0.2593,1.4091,4.9591,6378
real_faces_1k,topographic,0.5626,0.0574,3.2035,5.8817,8653
real_faces_1k,topographic,0.5611,0.1164,3.3421,5.9393,7893
real_faces_1k,topographic,0.6022,0.0191,3.3445,5.9118,8893
real_faces_1k,topographic,0.5866,0.045,3.4683,6.0374,8039
real_faces_1k,topographic,0.5768,0.0043,3.3314,5.9625,8530
real_faces_1k,topographic,0.5637,0.114,3.2408,5.7801,7367
real_faces_1k,topographic,0.5665,0.0607,3.3963,6.0346,8527
real_faces_1k,topographic,0.5721,0.0437,3.5262,6.2617,9213
real_faces_1k,topographic,0.5618,0.0806,3.3263,5.9494,8905
real_faces_1k,topographic,0.58,0.0511,3.1086,5.768,8846
real_faces_1k,topographic,0.5777,0.0341,2.6118,5.9439,8455
real_faces_1k,topographic,0.5823,0.0307,3.4308,5.8107,8196
real_faces_1k,topographic,0.6128,0.0573,2.9849,5.3436,6878
real_faces_1k,topographic,0.5964,0.0271,3.0314,5.9141,8469
real_faces_1k,topographic,0.5563,0.0244,1.7032,6.1187,9493
real_faces_1k,topographic,0.5669,0.0223,3.3735,5.8704,8196
real_faces_1k,topographic,0.5847,0.0342,3.4978,6.139,10368
real_faces_1k,topographic,0.5691,0.0262,3.0399,5.952,8941
real_faces_1k,topographic,0.6365,0.0245,1.5539,5.4386,6981
real_faces_1k,topographic,0.5791,0.0367,3.3163,5.7537,8217
real_faces_1k,topographic,0.6059,0.0066,3.2178,5.6844,8440
real_faces_1k,topographic,0.5851,0.0408,3.3501,5.9467,8593
real_faces_1k,topographic,0.5663,0.0288,3.3815,6.1445,9252
real_faces_1k,topographic,0.5732,0.0094,3.3707,6.1161,9672
real_faces_1k,topographic,0.5656,0.1861,2.5846,5.5764,6703
real_faces_1k,topographic,0.5782,0.0564,3.4244,6.175,10001
real_faces_1k,topographic,0.6157,0.0798,2.83,5.67,8202
real_faces_1k,topographic,0.5628,0.0965,3.4602,6.0881,8624
real_faces_1k,topographic,0.5352,0.2383,1.3546,5.5084,9487
real_faces_1k,topographic,0.5683,0.0234,3.527,6.2817,10014
real_faces_1k,topographic,0.5709,0.0035,3.4667,6.1282,10192
real_faces_1k,topographic,0.659,0.0847,1.3922,4.9693,6704
real_faces_1k,topographic,0.5929,0.006,3.3215,5.7085,7611
real_faces_1k,topographic,0.5857,0.0647,3.4815,6.0305,9531
real_faces_1k,topographic,0.6305,0.0652,1.7215,5.2088,7191
real_faces_1k,topographic,0.6313,0.0904,1.565,5.2749,7211
real_faces_1k,topographic,0.5781,0.0026,3.3811,6.1945,9795
real_faces_1k,topographic,0.5412,0.1112,1.5234,5.729,8317
real_faces_1k,topographic,0.5625,0.0843,2.588,5.5144,7401
real_faces_1k,topographic,0.6337,0.0086,1.7404,5.0783,6061
real_faces_1k,topographic,0.5827,0.0509,1.7673,5.4935,6986
real_faces_1k,topographic,0.617,0.0506,3.2468,5.4446,6691
real_faces_1k,topographic,0.6136,0.0292,2.4971,5.8125,8920
real_faces_1k,topographic,0.5928,0.0358,2.7758,5.8182,8178
real_faces_1k,topographic,0.5583,0.0071,3.4752,6.1337,9544
real_faces_1k,topographic,0.6305,0.0164,1.6971,5.2174,6946
real_faces_1k,topographic,0.5761,0.0061,3.5379,6.3239,11312
real_faces_1k,topographic,0.5784,0.0992,2.9209,5.6397,7900
real_faces_1k,topographic,0.6683,0.0636,2.7004,4.8045,5998
real_faces_1k,topographic,0.5995,0.0263,3.3163,5.6646,6597
real_faces_1k,topographic,0.5695,0.0658,3.4101,6.1249,9917
real_faces_1k,topographic,0.5856,0.0378,3.4856,6.0949,9792
real_faces_1k,topographic,0.5649,0.1732,2.4172,5.6655,7689
real_faces_1k,topographic,0.6348,0.1142,1.5038,4.9567,6533
real_faces_1k,topographic,0.6243,0.0227,3.1051,5.5884,6372
real_faces_1k,topographic,0.5501,0.1658,3.2106,5.6328,8263
real_faces_1k,topographic,0.6162,0.0473,2.6782,5.316,7043
real_faces_1k,topographic,0.6117,0.0225,3.217,5.7299,8531
real_faces_1k,topographic,0.5356,0.2504,2.0335,5.354,8445
real_faces_1k,topographic,0.5796,0.0088,3.3118,5.9807,8847
real_faces_1k,topographic,0.5885,0.0404,3.331,6.2089,10950
real_faces_1k,topographic,0.5953,0.0533,3.3519,5.7015,7031
real_faces_1k,topographic,0.5699,0.1208,1.7077,5.7061,8021
real_faces_1k,topographic,0.551,0.0809,3.4082,5.9399,8758
real_faces_1k,topographic,0.6072,0.0596,3.1986,5.5062,6404
real_faces_1k,topographic,0.5824,0.0665,3.2366,5.8173,8683
real_faces_1k,topographic,0.5843,0.0419,2.7364,5.6927,8090
real_faces_1k,topographic,0.5625,0.0242,3.4336,6.1093,8590
real_faces_1k,topographic,0.5998,0.0033,3.3778,6.0539,8799
real_faces_1k,topographic,0.5865,0.015,3.3197,6.0572,9467
real_faces_1k,topographic,0.5991,0.0148,2.9903,5.2987,6393
real_faces_1k,topographic,0.6057,0.0098,3.3373,6.0117,8649
real_faces_1k,topographic,0.5679,0.0056,3.4471,6.088,8404
real_faces_1k,topographic,0.6276,0.0492,1.5011,5.2199,6557
real_faces_1k,topographic,0.574,0.0005,3.1341,5.901,9005
real_faces_1k,topographic,0.633,0.0346,1.5648,5.3472,7056
real_faces_1k,topographic,0.606,0.0626,2.4351,5.7088,8140
real_faces_1k,topographic,0.5894,0.015,3.4774,5.9285,8255
real_faces_1k,topographic,0.593,0.1382,1.3824,5.1736,6631
real_faces_1k,topographic,0.6292,0.0837,2.667,5.2966,6424
real_faces_1k,topographic,0.6107,0.0488,1.5941,5.3755,6710
real_faces_1k,topographic,0.5849,0.0235,3.3488,6.1949,10319
real_faces_1k,topographic,0.5244,0.1602,3.2822,5.9735,9234
real_faces_1k,topographic,0.5836,0.1231,3.1808,5.8217,7615
real_faces_1k,topographic,0.5734,0.0392,3.3105,5.9117,8564
real_faces_1k,topographic,0.5673,0.0444,3.4148,5.953,7411
real_faces_1k,topographic,0.5878,0.0004,3.3937,5.9742,8601
real_faces_1k,topographic,0.6159,0.1299,0.2121,4.7963,6599
