category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
ai_faces_1k,edge,0.7087,0.0092,0.8714,2.8115,1185
ai_faces_1k,edge,0.9067,0.008,1.3274,1.1415,316
ai_faces_1k,edge,0.8612,0.0344,1.1183,1.5988,525
ai_faces_1k,edge,0.8522,0.0289,1.7181,1.5659,473
ai_faces_1k,edge,0.8335,0.0433,0.7825,1.6359,451
ai_faces_1k,edge,0.8598,0.0238,1.7088,1.3819,342
ai_faces_1k,edge,0.7538,0.0758,0.4823,2.1675,592
ai_faces_1k,edge,0.8409,0.0188,0.8519,1.7008,485
ai_faces_1k,edge,0.6895,0.0232,1.2763,2.9683,1224
ai_faces_1k,edge,0.8135,0.1039,0.9342,1.6509,530
ai_faces_1k,edge,0.868,0.0114,1.6377,1.51,396
ai_faces_1k,edge,0.8768,0.034,1.5385,1.3487,441
ai_faces_1k,edge,0.7956,0.0205,0.7137,2.0558,743
ai_faces_1k,edge,0.8226,0.0673,1.8099,1.7672,585
ai_faces_1k,edge,0.9138,0.0129,1.432,1.0652,251
ai_faces_1k,edge,0.8128,0.0022,1.6193,2.0431,752
ai_faces_1k,edge,0.8236,0.0238,0.9735,1.7883,495
ai_faces_1k,edge,0.7655,0.0262,1.3689,2.5147,961
ai_faces_1k,edge,0.82,0.0953,1.2882,1.6093,576
ai_faces_1k,edge,0.7181,0.013,0.891,2.7124,1055
ai_faces_1k,edge,0.9158,0.0133,0.4642,1.2155,299
ai_faces_1k,edge,0.8562,0.0093,1.2026,1.695,634
ai_faces_1k,edge,0.6986,0.0751,1.0888,2.6342,1011
ai_faces_1k,edge,0.8897,0.0246,1.4404,1.2788,316
ai_faces_1k,edge,0.7386,0.0453,1.3125,2.2045,775
ai_faces_1k,edge,0.8577,0.0005,1.7211,1.6473,474
ai_faces_1k,edge,0.8605,0.0263,1.098,1.5556,517
ai_faces_1k,edge,0.8867,0.0181,1.6591,1.3422,411
ai_faces_1k,edge,0.7784,0.0812,0.634,2.1937,895
ai_faces_1k,edge,0.7815,0.0028,1.7711,2.0744,578
ai_faces_1k,edge,0.8537,0.0009,1.6797,1.5397,490
ai_faces_1k,edge,0.8807,0.0247,1.3904,1.2556,353
ai_faces_1k,edge,0.8693,0.0372,1.024,1.4112,440
ai_faces_1k,edge,0.8754,0.017,0.7102,1.607,422
ai_faces_1k,edge,0.7554,0.0513,0.8507,2.5617,827
ai_faces_1k,edge,0.8709,0.001,0.8966,1.418,465
ai_faces_1k,edge,0.8298,0.0236,0.7485,1.8095,492
ai_faces_1k,edge,0.852,0.0241,1.8043,1.723,615
ai_faces_1k,edge,0.838,0.0617,1.2989,1.6827,615
ai_faces_1k,edge,0.7306,0.0329,1.6667,2.8404,1353
ai_faces_1k,edge,0.8011,0.0172,0.5368,1.9788,561
ai_faces_1k,edge,0.8532,0.0564,0.945,1.4875,410
ai_faces_1k,edge,0.7506,0.0368,1.2774,2.4717,919
ai_faces_1k,edge,0.8448,0.04,1.496,1.706,551
ai_faces_1k,edge,0.9094,0.007,1.6166,1.1506,237
ai_faces_1k,edge,0.8062,0.0279,1.609,1.9401,566
ai_faces_1k,edge,0.8646,0.0099,1.4918,1.7104,673
ai_faces_1k,edge,0.7397,0.0373,0.9267,2.3055,888
ai_faces_1k,edge,0.8665,0.0239,1.2125,1.6154,424
ai_faces_1k,edge,0.8816,0.0119,1.7767,1.4934,512
ai_faces_1k,edge,0.8625,0.0476,1.5462,1.3733,401
ai_faces_1k,edge,0.6653,0.0908,0.7886,3.0733,1376
ai_faces_1k,edge,0.7849,0.0145,1.6387,2.1063,668
ai_faces_1k,edge,0.8196,0.0064,1.5778,2.063,730
ai_faces_1k,edge,0.8687,0.0608,1.4001,1.4295,508
ai_faces_1k,edge,0.8167,0.0074,1.6493,1.797,467
ai_faces_1k,edge,0.8323,0.0168,0.8255,2.068,905
ai_faces_1k,edge,0.8752,0.0435,1.5663,1.2906,401
ai_faces_1k,edge,0.7387,0.0663,1.7809,2.3919,719
ai_faces_1k,edge,0.8877,0.0055,1.571,1.2806,282
ai_faces_1k,edge,0.8113,0.0728,1.1321,1.8922,543
ai_faces_1k,edge,0.7264,0.0117,1.3228,2.7041,1052
ai_faces_1k,edge,0.8747,0.0114,1.381,1.5766,398
ai_faces_1k,edge,0.7896,0.06,1.2532,1.929,609
ai_faces_1k,edge,0.7292,0.13,1.5826,2.3326,821
ai_faces_1k,edge,0.894,0.0366,0.9714,1.2251,296
ai_faces_1k,edge,0.9006,0.0077,1.6036,1.3311,416
ai_faces_1k,edge,0.8569,0.0344,1.3481,1.5502,356
ai_faces_1k,edge,0.86,0.0186,1.3451,1.593,449
ai_faces_1k,edge,0.8441,0.0485,1.504,1.6924,573
ai_faces_1k,edge,0.7714,0.1121,0.8511,1.9572,704
ai_faces_1k,edge,0.8844,0.012,1.5597,1.3676,385
ai_faces_1k,edge,0.8931,0.0019,1.485,1.2666,282
ai_faces_1k,edge,0.8735,0.0046,1.8063,1.6851,574
ai_faces_1k,edge,0.6837,0.0736,1.4056,2.9047,1340
ai_faces_1k,edge,0.8596,0.0571,0.827,1.5178,470
ai_faces_1k,edge,0.8302,0.0163,1.6378,1.8083,600
ai_faces_1k,edge,0.7936,0.0252,1.0386,2.1562,770
ai_faces_1k,edge,0.8931,0.0287,1.4187,1.2338,260
ai_faces_1k,edge,0.8982,0.0009,1.4144,1.2633,309
ai_faces_1k,edge,0.856,0.0191,1.1457,1.7509,694
ai_faces_1k,edge,0.6994,0.022,1.5031,2.7517,1119
ai_faces_1k,edge,0.8477,0.0278,1.6392,1.7123,561
ai_faces_1k,edge,0.8181,0.0722,0.6574,1.6753,643
ai_faces_1k,edge,0.7133,0.054,1.3665,2.7692,1174
ai_faces_1k,edge,0.8676,0.0013,1.7342,1.6881,458
ai_faces_1k,edge,0.8833,0.0199,1.6284,1.3682,416
ai_faces_1k,edge,0.7961,0.0468,0.7771,2.2813,758
ai_faces_1k,edge,0.807,0.0007,0.9865,2.0075,589
ai_faces_1k,edge,0.7872,0.0057,0.812,2.1991,820
ai_faces_1k,edge,0.7865,0.0241,1.0763,2.1874,685
ai_faces_1k,edge,0.833,0.0307,0.8486,1.509,440
ai_faces_1k,edge,0.8345,0.0067,1.4829,1.7038,380
ai_faces_1k,edge,0.8544,0.0347,1.5818,1.5093,354
ai_faces_1k,edge,0.9196,0.0115,0.962,1.0569,150
ai_faces_1k,edge,0.8431,0.0368,1.7384,1.5423,417
ai_faces_1k,edge,0.9047,0.0023,1.3864,1.1834,293
ai_faces_1k,edge,0.8667,0.0199,0.7298,1.5889,486
ai_faces_1k,edge,0.78,0.0511,1.6648,2.1766,667
ai_faces_1k,edge,0.7341,0.023,0.8891,2.5382,932
ai_faces_1k,edge,0.7607,0.0239,0.7917,2.4055,875
ai_faces_1k,edge,0.7923,0.0144,1.8475,2.027,720
ai_faces_1k,edge,0.8228,0.0946,1.239,1.8598,548
ai_faces_1k,edge,0.7798,0.0833,1.5415,1.7985,587
ai_faces_1k,edge,0.9168,0.0191,1.5397,1.1173,316
ai_faces_1k,edge,0.7422,0.0307,0.905,2.5556,863
ai_faces_1k,edge,0.8409,0.0252,1.7514,1.6764,499
ai_faces_1k,edge,0.8841,0.0025,1.7631,1.4172,401
ai_faces_1k,edge,0.8544,0.0335,1.5319,1.6101,512
ai_faces_1k,edge,0.6943,0.0209,1.4698,2.73,1130
ai_faces_1k,edge,0.8404,0.0761,1.6927,1.6767,435
ai_faces_1k,edge,0.8182,0.1141,1.3889,1.7197,661
ai_faces_1k,edge,0.9016,0.0298,1.596,1.138,262
ai_faces_1k,edge,0.6724,0.0275,1.3561,3.18,1237
ai_faces_1k,edge,0.8434,0.0501,1.6446,1.6368,529
ai_faces_1k,edge,0.8961,0.0051,1.5445,1.2629,283
ai_faces_1k,edge,0.801,0.0,1.042,2.1601,968
ai_faces_1k,edge,0.8558,0.0297,0.684,1.5877,461
ai_faces_1k,edge,0.8231,0.06,1.5653,1.8282,725
ai_faces_1k,edge,0.8858,0.0318,1.1391,1.1905,363
ai_faces_1k,edge,0.8685,0.025,1.7949,1.4272,353
ai_faces_1k,edge,0.8388,0.0531,1.7257,1.594,428
ai_faces_1k,edge,0.8418,0.0303,1.2018,1.6426,585
ai_faces_1k,edge,0.7996,0.0237,0.6863,2.0142,694
ai_faces_1k,edge,0.8493,0.0211,1.7508,1.6735,626
ai_faces_1k,edge,0.8876,0.0049,1.5783,1.3803,404
ai_faces_1k,edge,0.8978,0.001,1.4059,1.2721,427
ai_faces_1k,edge,0.7705,0.0229,1.8502,2.1848,798
ai_faces_1k,edge,0.8375,0.021,1.6934,1.8222,522
ai_faces_1k,edge,0.7811,0.0149,1.661,2.2018,676
ai_faces_1k,edge,0.8375,0.0046,1.7675,1.7817,578
ai_faces_1k,edge,0.9133,0.0074,1.2737,1.2074,265
ai_faces_1k,edge,0.8334,0.0426,1.6983,1.7384,474
ai_faces_1k,edge,0.8686,0.0112,1.5146,1.4876,506
ai_faces_1k,edge,0.8181,0.0285,0.9403,1.9594,702
ai_faces_1k,edge,0.816,0.0554,1.5002,1.9575,716
ai_faces_1k,edge,0.7465,0.0209,1.3008,2.2152,650
ai_faces_1k,edge,0.8432,0.0178,0.7559,1.8235,592
ai_faces_1k,edge,0.8842,0.0257,1.4294,1.3056,430
ai_faces_1k,edge,0.8904,0.0318,1.5338,1.1971,410
ai_faces_1k,edge,0.7723,0.0004,1.7642,2.2416,855
ai_faces_1k,edge,0.7011,0.0023,0.8708,2.9242,1155
ai_faces_1k,edge,0.8426,0.0316,1.7725,1.7834,713
ai_faces_1k,edge,0.763,0.0764,1.1957,2.2296,801
ai_faces_1k,edge,0.8332,0.0701,1.1305,1.7596,466
ai_faces_1k,edge,0.7054,0.0193,0.6266,2.7662,888
ai_faces_1k,edge,0.8793,0.0329,1.6299,1.3595,471
ai_faces_1k,edge,0.8883,0.0351,1.4677,1.2573,375
ai_faces_1k,edge,0.7491,0.1758,1.8658,1.9329,563
ai_faces_1k,edge,0.8872,0.004,1.58,1.2706,338
ai_faces_1k,edge,0.8912,0.0038,1.4947,1.4177,428
ai_faces_1k,edge,0.8821,0.0201,1.4876,1.2949,424
ai_faces_1k,edge,0.8538,0.009,1.2864,1.7233,533
ai_faces_1k,edge,0.8393,0.0035,1.717,1.7223,518
ai_faces_1k,edge,0.8692,0.0324,1.3419,1.5774,516
ai_faces_1k,edge,0.8855,0.0075,0.5969,1.3092,290
ai_faces_1k,edge,0.6424,0.0016,0.694,2.922,1145
ai_faces_1k,edge,0.7257,0.0599,1.7853,2.6689,1170
ai_faces_1k,edge,0.7534,0.0169,1.6917,2.3496,824
ai_faces_1k,edge,0.8413,0.0323,1.2843,1.7871,627
ai_faces_1k,edge,0.8695,0.013,1.6126,1.4716,426
ai_faces_1k,edge,0.7851,0.0745,1.6614,2.0812,708
ai_faces_1k,edge,0.9102,0.0103,1.5889,1.2532,213
ai_faces_1k,edge,0.8248,0.0152,1.4683,2.0099,616
ai_faces_1k,edge,0.8429,0.0803,1.4091,1.5738,471
ai_faces_1k,edge,0.8625,0.0223,0.5569,1.6648,487
ai_faces_1k,edge,0.9155,0.0095,0.752,1.1996,286
ai_faces_1k,edge,0.7607,0.0045,0.8464,2.4083,940
ai_faces_1k,edge,0.7303,0.022,0.8058,2.5132,818
ai_faces_1k,edge,0.8412,0.0234,1.2038,1.7978,619
ai_faces_1k,edge,0.7445,0.0119,1.1151,2.4981,1042
ai_faces_1k,edge,0.8081,0.0849,1.5613,1.7296,666
ai_faces_1k,edge,0.7654,0.0752,1.6685,2.0935,735
ai_faces_1k,edge,0.7992,0.0129,0.7196,2.0295,620
ai_faces_1k,edge,0.7914,0.0112,1.682,2.2788,833
ai_faces_1k,edge,0.7796,0.1598,0.6346,1.814,479
ai_faces_1k,edge,0.8246,0.0657,1.7548,1.5901,504
ai_faces_1k,edge,0.9188,0.0063,1.5074,1.0888,296
ai_faces_1k,edge,0.7636,0.0233,0.7947,2.2193,735
ai_faces_1k,edge,0.8733,0.0208,1.6815,1.5184,382
ai_faces_1k,edge,0.8516,0.043,1.5388,1.5181,458
ai_faces_1k,edge,0.7957,0.0036,0.9959,2.1161,793
ai_faces_1k,edge,0.784,0.0152,1.4166,2.2441,853
ai_faces_1k,edge,0.7994,0.0004,1.1794,2.1226,723
ai_faces_1k,edge,0.8504,0.0855,1.2315,1.5708,531
ai_faces_1k,edge,0.9187,0.0057,0.8124,0.9975,249
ai_faces_1k,edge,0.7893,0.0224,1.5985,2.1054,758
ai_faces_1k,edge,0.7301,0.0199,1.4142,2.6788,1073
ai_faces_1k,edge,0.8005,0.0164,1.1318,2.078,730
ai_faces_1k,edge,0.8093,0.0702,1.5767,1.8762,686
ai_faces_1k,edge,0.8888,0.0275,1.626,1.2987,363
ai_faces_1k,edge,0.8292,0.07,0.6798,1.7135,626
ai_faces_1k,edge,0.865,0.0129,1.4234,1.5039,336
ai_faces_1k,edge,0.7862,0.0809,1.7662,2.0828,841
ai_faces_1k,edge,0.8831,0.0234,0.6362,1.4422,419
ai_faces_1k,edge,0.8002,0.0258,1.4211,1.9656,582
ai_faces_1k,edge,0.7622,0.131,1.7424,2.0769,605
ai_faces_1k,edge,0.7782,0.0514,1.7649,2.1741,685
ai_faces_1k,edge,0.8575,0.0146,0.5774,1.4807,556
ai_faces_1k,edge,0.8664,0.0192,1.5906,1.49,312
ai_faces_1k,edge,0.8117,0.0211,1.2518,1.9879,687
ai_faces_1k,edge,0.8297,0.0451,1.7778,1.8822,644
ai_faces_1k,edge,0.7972,0.0655,1.6851,2.0674,752
ai_faces_1k,edge,0.7307,0.07,1.3495,2.7229,1237
ai_faces_1k,edge,0.8258,0.0495,0.8923,1.7655,588
ai_faces_1k,edge,0.8379,0.021,0.9562,1.8383,536
ai_faces_1k,edge,0.905,0.0141,1.1803,1.237,233
ai_faces_1k,edge,0.8717,0.0803,0.602,1.3521,369
ai_faces_1k,edge,0.8011,0.048,1.1134,2.1422,727
ai_faces_1k,edge,0.7464,0.206,1.3505,1.9263,566
ai_faces_1k,edge,0.8655,0.0052,1.6863,1.4679,377
ai_faces_1k,edge,0.8973,0.0218,1.2551,1.131,336
ai_faces_1k,edge,0.911,0.0101,1.4151,1.0292,245
ai_faces_1k,edge,0.7902,0.006,0.9679,2.1872,683
ai_faces_1k,edge,0.7024,0.0817,1.6424,2.4408,694
ai_faces_1k,edge,0.7059,0.01,1.6197,2.3788,889
ai_faces_1k,edge,0.807,0.0228,0.8958,2.0524,834
ai_faces_1k,edge,0.8703,0.0107,1.124,1.5499,467
ai_faces_1k,edge,0.85,0.0379,1.0595,1.645,465
ai_faces_1k,edge,0.907,0.0196,1.385,1.0835,295
ai_faces_1k,edge,0.8842,0.0054,1.2707,1.4045,499
ai_faces_1k,edge,0.862,0.0305,1.7001,1.5998,487
ai_faces_1k,edge,0.7677,0.115,1.0602,1.9769,431
ai_faces_1k,edge,0.8731,0.0011,1.6228,1.4039,471
ai_faces_1k,edge,0.8244,0.0966,1.1556,1.6496,617
ai_faces_1k,edge,0.866,0.0322,1.4715,1.3459,481
ai_faces_1k,edge,0.7942,0.0535,1.667,2.0131,734
ai_faces_1k,edge,0.8144,0.0113,1.6278,1.8838,650
ai_faces_1k,edge,0.8419,0.0265,0.89,1.6699,535
ai_faces_1k,edge,0.8361,0.0303,1.6777,1.8713,717
ai_faces_1k,edge,0.7738,0.0286,1.7425,2.2303,702
ai_faces_1k,edge,0.7424,0.0161,1.7838,2.4248,789
ai_faces_1k,edge,0.8923,0.0062,1.1992,1.294,414
ai_faces_1k,edge,0.8956,0.0287,1.5224,1.2113,321
ai_faces_1k,edge,0.8562,0.0141,0.7672,1.806,611
ai_faces_1k,edge,0.8535,0.0394,0.8208,1.63,554
ai_faces_1k,edge,0.7576,0.0545,0.7125,2.1989,831
ai_faces_1k,edge,0.7952,0.0247,1.6472,2.2044,867
ai_faces_1k,edge,0.802,0.0126,1.8699,1.8993,676
ai_faces_1k,edge,0.8566,0.025,1.6383,1.7377,522
ai_faces_1k,edge,0.8606,0.0678,1.6973,1.4755,353
ai_faces_1k,edge,0.7517,0.0017,1.1203,2.5473,1011
ai_faces_1k,edge,0.8568,0.0341,0.895,1.591,608
ai_faces_1k,edge,0.8619,0.0093,0.74,1.6174,496
ai_faces_1k,edge,0.7936,0.0627,0.9753,2.0375,660
ai_faces_1k,edge,0.9381,0.0052,1.5975,0.904,336
ai_faces_1k,edge,0.8227,0.0147,1.391,1.8861,625
ai_faces_1k,edge,0.7593,0.0049,1.7676,2.4632,1039
ai_faces_1k,edge,0.8092,0.0076,1.7357,2.0059,792
ai_faces_1k,edge,0.6965,0.0254,1.7141,2.9488,1241
ai_faces_1k,edge,0.8962,0.0061,1.5691,1.2703,356
ai_faces_1k,edge,0.7505,0.03,1.8172,2.3497,1012
ai_faces_1k,edge,0.8841,0.0417,0.6563,1.1816,338
ai_faces_1k,edge,0.8041,0.0451,0.7046,1.9909,665
ai_faces_1k,edge,0.8534,0.002,1.6041,1.602,493
ai_faces_1k,edge,0.6689,0.0673,0.9473,2.775,1263
ai_faces_1k,edge,0.8367,0.0429,1.7661,1.6836,478
ai_faces_1k,edge,0.8117,0.0373,1.5986,2.154,718
ai_faces_1k,edge,0.7136,0.0177,1.457,2.6655,861
ai_faces_1k,edge,0.8621,0.0147,1.7184,1.4393,381
ai_faces_1k,edge,0.9151,0.0071,1.5654,1.0884,182
ai_faces_1k,edge,0.8533,0.0578,1.5254,1.5005,542
ai_faces_1k,edge,0.8972,0.0,1.468,1.2983,336
ai_faces_1k,edge,0.8148,0.0572,1.2937,1.8428,582
ai_faces_1k,edge,0.8555,0.0593,1.765,1.4871,564
ai_faces_1k,edge,0.8128,0.017,1.3445,2.0978,780
ai_faces_1k,edge,0.7723,0.1249,1.2088,1.9935,714
ai_faces_1k,edge,0.7212,0.0991,0.6267,2.5077,835
ai_faces_1k,edge,0.7449,0.0504,1.2351,2.4304,796
ai_faces_1k,edge,0.7834,0.0055,1.8738,2.3061,924
ai_faces_1k,edge,0.6635,0.0644,1.0155,3.1642,1189
ai_faces_1k,edge,0.897,0.0284,1.1384,1.2059,319
ai_faces_1k,edge,0.7239,0.0135,1.8811,2.5211,974
ai_faces_1k,edge,0.8892,0.0066,1.4493,1.2659,274
ai_faces_1k,edge,0.822,0.0358,1.1712,1.8283,618
ai_faces_1k,edge,0.7997,0.0586,1.1182,2.108,656
ai_faces_1k,edge,0.8601,0.0272,1.6652,1.464,289
ai_faces_1k,edge,0.7691,0.0082,1.4141,2.2227,724
ai_faces_1k,edge,0.8059,0.072,0.77,1.8761,639
ai_faces_1k,edge,0.8674,0.0706,1.72,1.2453,340
ai_faces_1k,edge,0.7817,0.0883,1.7717,1.8927,722
ai_faces_1k,edge,0.8404,0.0459,1.7283,1.8294,516
ai_faces_1k,edge,0.9066,0.0138,0.8921,1.0475,262
ai_faces_1k,edge,0.6633,0.0742,1.0188,2.4409,664
ai_faces_1k,edge,0.7308,0.0016,1.4638,2.712,1081
ai_faces_1k,edge,0.7718,0.0014,1.8647,2.2971,807
ai_faces_1k,edge,0.8812,0.0278,1.2451,1.2766,373
ai_faces_1k,edge,0.7384,0.063,1.5671,2.4609,865
ai_faces_1k,edge,0.8427,0.0215,1.3039,1.8079,536
ai_faces_1k,edge,0.7885,0.0101,1.8455,2.1893,970
ai_faces_1k,edge,0.9012,0.017,1.0185,1.1832,344
ai_faces_1k,edge,0.8347,0.0175,1.3994,1.7123,528
ai_faces_1k,edge,0.7596,0.0126,1.2417,2.2167,751
ai_faces_1k,edge,0.815,0.1136,1.5862,1.5719,454
ai_faces_1k,edge,0.825,0.0351,1.7718,1.8224,634
ai_faces_1k,edge,0.8271,0.0478,1.8005,1.7581,545
ai_faces_1k,edge,0.7815,0.0196,1.133,1.9549,643
ai_faces_1k,edge,0.8766,0.0661,1.0134,1.3177,456
ai_faces_1k,edge,0.7924,0.0675,1.771,2.0106,701
ai_faces_1k,edge,0.8353,0.0119,1.3389,1.817,512
ai_faces_1k,edge,0.7354,0.052,1.8479,2.5471,970
ai_faces_1k,edge,0.8328,0.0265,1.1508,1.9708,754
ai_faces_1k,edge,0.9147,0.0101,1.6509,1.0715,251
ai_faces_1k,edge,0.7595,0.0818,1.0462,2.2957,967
ai_faces_1k,edge,0.7003,0.0901,1.2557,2.6753,910
ai_faces_1k,edge,0.7786,0.0609,0.888,2.3437,768
ai_faces_1k,edge,0.6925,0.1168,0.8876,2.6077,908
ai_faces_1k,edge,0.8115,0.0063,1.2514,1.8481,548
ai_faces_1k,edge,0.8172,0.0443,0.6912,1.8737,639
ai_faces_1k,edge,0.8709,0.0147,1.4475,1.4581,482
ai_faces_1k,edge,0.7632,0.0201,1.7005,2.4469,888
ai_faces_1k,edge,0.8263,0.0447,0.7893,1.8191,552
ai_faces_1k,edge,0.8337,0.0118,0.6199,1.7532,562
ai_faces_1k,edge,0.7193,0.0222,1.1331,2.4944,1072
ai_faces_1k,edge,0.8557,0.0133,0.7575,1.72,609
ai_faces_1k,edge,0.8865,0.0185,1.629,1.3421,345
ai_faces_1k,edge,0.7859,0.0594,1.3969,2.1718,665
ai_faces_1k,edge,0.7738,0.0162,1.3964,2.2785,725
ai_faces_1k,edge,0.7327,0.0245,0.896,2.4627,989
ai_faces_1k,edge,0.8662,0.0102,1.3801,1.4891,426
ai_faces_1k,edge,0.7776,0.0292,1.3531,2.5045,1109
ai_faces_1k,edge,0.8379,0.0079,1.5325,1.698,561
ai_faces_1k,edge,0.8053,0.0617,0.6288,2.0137,513
ai_faces_1k,edge,0.9032,0.0353,1.4575,1.1002,293
ai_faces_1k,edge,0.7791,0.0867,1.6313,2.0544,809
ai_faces_1k,edge,0.813,0.0474,0.9576,1.9114,558
ai_faces_1k,edge,0.8494,0.0432,1.3136,1.7777,493
ai_faces_1k,edge,0.782,0.0012,0.9043,2.0784,754
ai_faces_1k,edge,0.6865,0.02,1.3751,2.7942,1118
ai_faces_1k,edge,0.9273,0.0202,1.4481,0.8636,155
ai_faces_1k,edge,0.7994,0.0136,0.9118,2.1516,778
ai_faces_1k,edge,0.8762,0.0482,1.0977,1.3526,364
ai_faces_1k,edge,0.7842,0.0313,1.754,2.1475,798
ai_faces_1k,edge,0.7744,0.0425,1.3193,2.2264,709
ai_faces_1k,edge,0.8491,0.0179,1.0036,1.5875,457
ai_faces_1k,edge,0.8367,0.0125,0.6505,1.8498,507
ai_faces_1k,edge,0.8633,0.0177,1.5529,1.514,487
ai_faces_1k,edge,0.8103,0.0135,1.5498,1.8943,720
ai_faces_1k,edge,0.8532,0.0105,1.7548,1.6766,500
ai_faces_1k,edge,0.8504,0.0166,1.5509,1.7589,570
ai_faces_1k,edge,0.707,0.0055,1.6218,2.7802,1285
ai_faces_1k,edge,0.7542,0.0317,0.783,2.4506,781
ai_faces_1k,edge,0.8449,0.0081,1.2769,1.7635,559
ai_faces_1k,edge,0.8384,0.0379,0.7605,1.6654,589
ai_faces_1k,edge,0.6814,0.1012,1.2094,2.4878,840
ai_faces_1k,edge,0.8767,0.0247,1.0224,1.3903,420
ai_faces_1k,edge,0.8325,0.0724,1.7329,1.6548,481
ai_faces_1k,edge,0.7613,0.0937,1.8814,2.3466,734
ai_faces_1k,edge,0.8673,0.0007,1.651,1.4417,432
ai_faces_1k,edge,0.8251,0.0416,1.3099,1.9291,721
ai_faces_1k,edge,0.8174,0.0158,1.1889,1.978,694
ai_faces_1k,edge,0.8591,0.0123,1.4794,1.5377,419
ai_faces_1k,edge,0.8573,0.0264,1.1501,1.6126,323
ai_faces_1k,edge,0.8344,0.0389,0.6857,1.7606,517
ai_faces_1k,edge,0.6546,0.1028,1.323,2.9466,1116
ai_faces_1k,edge,0.8341,0.009,1.7457,1.6831,485
ai_faces_1k,edge,0.8814,0.0267,0.6187,1.3551,367
ai_faces_1k,edge,0.7404,0.0136,1.4018,2.44,799
ai_faces_1k,edge,0.7921,0.0311,1.4506,2.0572,653
ai_faces_1k,edge,0.7677,0.0994,0.8289,2.2073,820
ai_faces_1k,edge,0.8582,0.0108,1.2028,1.6538,490
ai_faces_1k,edge,0.906,0.0216,0.7155,1.1186,295
ai_faces_1k,edge,0.8893,0.0329,1.6257,1.2755,289
ai_faces_1k,edge,0.848,0.0405,1.2461,1.7204,569
ai_faces_1k,edge,0.8527,0.0445,1.1752,1.5909,534
ai_faces_1k,edge,0.7347,0.0037,1.7006,2.6961,1009
ai_faces_1k,edge,0.82,0.0188,1.1611,1.9099,702
ai_faces_1k,edge,0.8487,0.0376,1.6773,1.5694,396
ai_faces_1k,edge,0.8265,0.0167,1.7283,1.6138,479
ai_faces_1k,edge,0.921,0.0057,1.4953,1.0682,164
ai_faces_1k,edge,0.8994,0.02,1.323,1.3446,384
ai_faces_1k,edge,0.6721,0.0145,1.4331,3.0016,1224
ai_faces_1k,edge,0.9016,0.0023,1.5915,1.0149,271
ai_faces_1k,edge,0.884,0.0278,0.923,1.3893,422
ai_faces_1k,edge,0.8779,0.0023,1.544,1.3336,284
ai_faces_1k,edge,0.7261,0.0607,1.5389,2.2622,835
ai_faces_1k,edge,0.9114,0.0059,1.605,1.2093,183
ai_faces_1k,edge,0.8406,0.0085,0.8138,1.8476,639
ai_faces_1k,edge,0.8932,0.0188,1.6254,1.2868,405
ai_faces_1k,edge,0.6985,0.0088,1.9304,3.0468,1279
ai_faces_1k,edge,0.7641,0.119,1.7768,1.9794,634
ai_faces_1k,edge,0.8753,0.0149,1.5921,1.4919,350
ai_faces_1k,edge,0.8426,0.0045,1.6845,1.8007,564
ai_faces_1k,edge,0.9173,0.019,1.5592,0.988,230
ai_faces_1k,edge,0.701,0.039,1.2622,2.6815,894
ai_faces_1k,edge,0.9105,0.0227,1.3525,1.1008,313
ai_faces_1k,edge,0.8869,0.0435,1.6922,1.2904,306
ai_faces_1k,edge,0.9245,0.0107,1.3205,0.9789,194
ai_faces_1k,edge,0.8875,0.0125,1.6094,1.2712,340
ai_faces_1k,edge,0.8901,0.0151,1.0507,1.3494,400
ai_faces_1k,edge,0.8732,0.0043,1.6691,1.5986,464
ai_faces_1k,edge,0.8913,0.0022,1.6786,1.2615,339
ai_faces_1k,edge,0.7283,0.1572,0.7847,2.0403,685
ai_faces_1k,edge,0.8073,0.0748,1.8243,1.7981,518
ai_faces_1k,edge,0.839,0.0113,1.4808,1.8732,690
ai_faces_1k,edge,0.8541,0.0097,1.5538,1.5111,400
ai_faces_1k,edge,0.8821,0.002,1.4186,1.4494,347
ai_faces_1k,edge,0.8487,0.0344,1.4705,1.6881,556
ai_faces_1k,edge,0.7829,0.0632,1.29,2.0724,662
ai_faces_1k,edge,0.6212,0.0501,1.9955,3.3265,1344
ai_faces_1k,edge,0.8498,0.0591,1.2063,1.5921,432
ai_faces_1k,edge,0.7439,0.0203,1.3675,2.4308,772
ai_faces_1k,edge,0.8139,0.0067,1.5355,1.9481,702
ai_faces_1k,edge,0.9046,0.002,1.5963,1.0776,225
ai_faces_1k,edge,0.7064,0.051,1.8686,2.7329,1078
ai_faces_1k,edge,0.9017,0.0091,1.6164,1.3605,385
ai_faces_1k,edge,0.7901,0.0564,1.4404,2.1101,776
ai_faces_1k,edge,0.7601,0.0374,1.1233,2.3512,939
ai_faces_1k,edge,0.7891,0.0199,1.8162,2.1176,680
ai_faces_1k,edge,0.8657,0.0231,1.3305,1.4913,415
ai_faces_1k,edge,0.7347,0.01,0.7668,2.5602,1059
ai_faces_1k,edge,0.7597,0.0077,0.9216,2.2525,866
ai_faces_1k,edge,0.8463,0.061,1.52,1.5611,394
ai_faces_1k,edge,0.8837,0.0117,1.4281,1.271,399
ai_faces_1k,edge,0.9171,0.0041,0.7478,1.1008,256
