category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
real_faces_1k,raw,0.7903,0.1658,0.3985,7.5938,649
real_faces_1k,raw,0.8622,0.0544,0.5437,7.4159,982
real_faces_1k,raw,0.8583,0.0156,0.2233,7.4711,1665
real_faces_1k,raw,0.8086,0.0004,0.3639,7.678,1912
real_faces_1k,raw,0.8553,0.0942,0.2325,7.5918,1960
real_faces_1k,raw,0.7993,0.1301,0.3738,7.6281,1103
real_faces_1k,raw,0.7978,0.0902,0.3196,7.6875,1456
real_faces_1k,raw,0.8219,0.0312,0.3435,7.3393,1042
real_faces_1k,raw,0.6863,0.2242,0.3651,7.6858,1079
real_faces_1k,raw,0.8444,0.0147,0.575,7.6141,878
real_faces_1k,raw,0.8609,0.0584,0.4672,7.6022,1289
real_faces_1k,raw,0.7979,0.0007,0.3752,7.6753,1617
real_faces_1k,raw,0.7614,0.0211,0.5059,7.4484,848
real_faces_1k,raw,0.9265,0.0424,0.4421,7.1841,1292
real_faces_1k,raw,0.7853,0.1242,0.6513,7.3707,1034
real_faces_1k,raw,0.743,0.0706,0.1991,7.5795,1374
real_faces_1k,raw,0.8152,0.1378,0.5254,7.2108,1824
real_faces_1k,raw,0.863,0.1295,0.2501,6.8029,434
real_faces_1k,raw,0.7178,0.0159,0.1412,7.7291,1069
real_faces_1k,raw,0.7671,0.0193,1.746,7.1612,2113
real_faces_1k,raw,0.8037,0.1179,0.4297,7.4078,1160
real_faces_1k,raw,0.8327,0.1168,0.4104,7.6455,1456
real_faces_1k,raw,0.8252,0.1157,1.1536,7.6265,1617
real_faces_1k,raw,0.7525,0.0914,0.3868,7.8183,1863
real_faces_1k,raw,0.8662,0.0411,0.5334,7.3301,1745
real_faces_1k,raw,0.8433,0.0681,0.1585,7.5211,3815
real_faces_1k,raw,0.9024,0.084,0.3439,7.2301,1195
real_faces_1k,raw,0.7589,0.2193,0.2378,7.6037,1205
real_faces_1k,raw,0.7886,0.0977,0.524,7.4793,1035
real_faces_1k,raw,0.826,0.0052,0.3569,7.5014,1230
real_faces_1k,raw,0.7675,0.1882,0.6803,7.539,1631
real_faces_1k,raw,0.8471,0.0072,0.6553,7.4204,892
real_faces_1k,raw,0.7435,0.0254,0.5576,7.8836,1484
real_faces_1k,raw,0.7607,0.1335,0.705,7.5614,1889
real_faces_1k,raw,0.8212,0.127,0.261,7.3456,1614
real_faces_1k,raw,0.7801,0.124,0.2482,7.7865,1142
real_faces_1k,raw,0.8028,0.0084,0.8545,7.6317,3024
real_faces_1k,raw,0.7437,0.0035,0.8911,7.5061,1574
real_faces_1k,raw,0.8499,0.0288,0.4062,7.425,1703
real_faces_1k,raw,0.8115,0.1114,0.3142,7.7195,614
real_faces_1k,raw,0.8065,0.0585,0.4088,7.6394,1930
real_faces_1k,raw,0.787,0.1814,0.2117,7.4549,980
real_faces_1k,raw,0.7445,0.1599,1.6551,7.1426,840
real_faces_1k,raw,0.7894,0.0163,0.8365,7.6165,1852
real_faces_1k,raw,0.8137,0.0977,0.8832,7.7018,821
real_faces_1k,raw,0.7917,0.1042,0.5324,7.6938,1625
real_faces_1k,raw,0.8239,0.0236,1.7233,7.5434,752
real_faces_1k,raw,0.8069,0.124,0.0946,6.6647,1150
real_faces_1k,raw,0.8314,0.0802,1.1311,7.3774,1093
real_faces_1k,raw,0.8438,0.0297,0.784,7.2273,1404
real_faces_1k,raw,0.7242,0.2483,1.0079,7.5518,1889
real_faces_1k,raw,0.6711,0.1679,0.1019,7.0451,1169
real_faces_1k,raw,0.8712,0.0022,0.5467,6.9126,1364
real_faces_1k,raw,0.8598,0.053,1.0662,6.8996,594
real_faces_1k,raw,0.8527,0.023,0.7932,7.1679,1152
real_faces_1k,raw,0.862,0.0867,0.4332,7.5085,1664
real_faces_1k,raw,0.714,0.1022,0.1737,7.4506,820
real_faces_1k,raw,0.7964,0.1734,0.1078,7.2482,967
real_faces_1k,raw,0.8172,0.0667,0.5754,7.5455,2755
real_faces_1k,raw,0.7707,0.0597,0.111,7.6718,1744
real_faces_1k,raw,0.8113,0.123,0.4987,7.6996,2123
real_faces_1k,raw,0.857,0.0279,1.6862,7.1546,1206
real_faces_1k,raw,0.7215,0.2195,0.3373,7.7207,1707
real_faces_1k,raw,0.7321,0.2209,0.2272,7.2782,1763
real_faces_1k,raw,0.5579,0.3761,0.1554,6.7532,1034
real_faces_1k,raw,0.8132,0.0349,0.2202,7.5768,2726
real_faces_1k,raw,0.734,0.0364,0.5358,7.7144,1614
real_faces_1k,raw,0.7747,0.1971,0.8563,7.2484,1383
real_faces_1k,raw,0.8226,0.1544,1.4693,7.3549,1182
real_faces_1k,raw,0.8094,0.1431,1.8652,7.5537,1614
real_faces_1k,raw,0.8273,0.0445,0.6967,7.4598,1228
real_faces_1k,raw,0.8333,0.0512,0.2746,7.6128,1385
real_faces_1k,raw,0.7762,0.1663,0.2288,7.6159,1355
real_faces_1k,raw,0.7812,0.1473,0.4853,7.296,1413
real_faces_1k,raw,0.819,0.0819,1.2325,7.5244,1105
real_faces_1k,raw,0.6963,0.2584,0.1233,7.5548,1221
real_faces_1k,raw,0.9309,0.0075,0.2444,7.1485,1158
real_faces_1k,raw,0.7832,0.1766,1.9797,7.817,1309
real_faces_1k,raw,0.8136,0.0082,1.0736,7.2652,583
real_faces_1k,raw,0.7146,0.1469,0.9091,6.9925,1536
real_faces_1k,raw,0.7813,0.1651,1.6048,7.5592,1423
real_faces_1k,raw,0.7613,0.1921,0.6719,7.7567,855
real_faces_1k,raw,0.7502,0.2009,2.1892,7.304,943
real_faces_1k,raw,0.8843,0.0278,0.3839,7.4149,1545
real_faces_1k,raw,0.6826,0.2671,1.8234,7.8214,2014
real_faces_1k,raw,0.775,0.0971,0.2326,7.5646,1141
real_faces_1k,raw,0.8757,0.1214,0.101,3.826,661
real_faces_1k,raw,0.7129,0.1704,0.3768,7.5979,1009
real_faces_1k,raw,0.7973,0.0527,0.3989,7.4196,1406
real_faces_1k,raw,0.7622,0.0435,0.8162,7.5383,1443
real_faces_1k,raw,0.8207,0.1273,0.3485,7.444,1119
real_faces_1k,raw,0.8152,0.1554,1.9891,7.1074,1120
real_faces_1k,raw,0.7892,0.0256,0.4806,7.5963,1239
real_faces_1k,raw,0.8359,0.1032,0.4533,7.4339,1359
real_faces_1k,raw,0.7804,0.0492,0.3026,7.3473,1526
real_faces_1k,raw,0.7125,0.1799,0.4271,7.8291,1783
real_faces_1k,raw,0.8237,0.0003,2.316,7.3603,1676
real_faces_1k,raw,0.8289,0.0275,0.6126,7.2223,1657
real_faces_1k,raw,0.7307,0.1839,0.4504,7.6545,1484
real_faces_1k,raw,0.8389,0.0683,0.3048,7.2899,1175
real_faces_1k,raw,0.8062,0.1155,0.3199,7.3984,994
real_faces_1k,raw,0.8318,0.0578,0.1712,7.4536,2228
real_faces_1k,raw,0.7638,0.1959,0.3561,7.4768,1717
real_faces_1k,raw,0.849,0.0157,1.6928,7.5696,1644
real_faces_1k,raw,0.8079,0.0006,0.154,7.5625,1897
real_faces_1k,raw,0.7478,0.0576,1.52,7.5596,2141
real_faces_1k,raw,0.8487,0.0767,1.0353,7.454,1283
real_faces_1k,raw,0.8248,0.1094,0.2644,7.4422,1695
real_faces_1k,raw,0.7328,0.21,0.4652,7.6859,1904
real_faces_1k,raw,0.7476,0.089,0.3991,7.6936,2114
real_faces_1k,raw,0.8351,0.0099,0.389,7.2656,1240
real_faces_1k,raw,0.8557,0.0322,1.5905,7.4102,2687
real_faces_1k,raw,0.9346,0.0043,0.1246,7.0468,168
real_faces_1k,raw,0.7997,0.0733,0.758,7.5749,1519
real_faces_1k,raw,0.6937,0.2624,0.1525,7.4955,709
real_faces_1k,raw,0.8534,0.1067,0.3407,7.202,1234
real_faces_1k,raw,0.9296,0.0071,0.198,6.9814,892
real_faces_1k,raw,0.8314,0.0536,1.3288,7.6749,1822
real_faces_1k,raw,0.8584,0.0871,0.435,6.6814,1163
real_faces_1k,raw,0.796,0.1623,0.5803,7.5938,894
real_faces_1k,raw,0.8379,0.1241,0.7725,7.2911,1132
real_faces_1k,raw,0.7885,0.104,0.2131,7.6949,959
real_faces_1k,raw,0.8707,0.0243,0.4305,7.3491,1106
real_faces_1k,raw,0.7473,0.2264,2.2447,7.5794,1765
real_faces_1k,raw,0.8299,0.0377,0.5736,7.3178,1596
real_faces_1k,raw,0.835,0.0211,0.7508,7.481,2946
real_faces_1k,raw,0.8349,0.0021,1.5751,7.7165,1743
real_faces_1k,raw,0.7805,0.0087,0.1281,7.3084,2082
real_faces_1k,raw,0.8963,0.0106,0.2146,6.6077,791
real_faces_1k,raw,0.8668,0.0682,0.3182,7.612,1099
real_faces_1k,raw,0.8221,0.0708,0.4158,7.5004,1736
real_faces_1k,raw,0.75,0.1587,0.3399,7.6613,1479
real_faces_1k,raw,0.8308,0.1433,1.4385,6.7511,1045
real_faces_1k,raw,0.8655,0.0148,0.3463,7.6247,1793
real_faces_1k,raw,0.7922,0.1977,0.2985,7.5522,1415
real_faces_1k,raw,0.7732,0.0673,0.5671,7.1292,1359
real_faces_1k,raw,0.8705,0.0291,0.2798,7.6117,2337
real_faces_1k,raw,0.8818,0.0756,0.2718,7.4695,1246
real_faces_1k,raw,0.8128,0.0545,0.4028,7.7818,1846
real_faces_1k,raw,0.6723,0.1009,0.6502,7.524,1484
real_faces_1k,raw,0.8599,0.0305,0.9332,7.1697,1202
real_faces_1k,raw,0.7929,0.0728,0.4972,7.6223,716
real_faces_1k,raw,0.8304,0.0676,0.3145,7.299,991
real_faces_1k,raw,0.7768,0.1696,1.4003,7.3946,1915
real_faces_1k,raw,0.8117,0.0514,0.3264,7.6677,1565
real_faces_1k,raw,0.8222,0.1006,0.5994,7.706,2392
real_faces_1k,raw,0.9327,0.0058,0.5487,7.2164,655
real_faces_1k,raw,0.8119,0.1582,0.4376,7.5599,1303
real_faces_1k,raw,0.8087,0.0188,2.1811,7.8517,1535
real_faces_1k,raw,0.749,0.2253,0.6259,7.4224,829
real_faces_1k,raw,0.7781,0.0003,0.336,7.6444,1930
real_faces_1k,raw,0.8424,0.0044,0.6253,7.134,1433
real_faces_1k,raw,0.6702,0.3102,0.4765,7.1263,659
real_faces_1k,raw,0.8666,0.0603,0.2498,7.1529,1603
real_faces_1k,raw,0.7194,0.1168,2.0896,7.7712,1630
real_faces_1k,raw,0.832,0.1251,0.1054,6.7074,871
real_faces_1k,raw,0.7748,0.1944,0.4524,7.6551,1304
real_faces_1k,raw,0.7893,0.029,1.6568,7.4793,658
real_faces_1k,raw,0.69,0.193,0.3157,7.2043,1174
real_faces_1k,raw,0.8885,0.0431,0.2683,7.5403,1045
real_faces_1k,raw,0.805,0.0467,0.2599,7.5578,1650
real_faces_1k,raw,0.8055,0.0042,0.4816,7.6915,1621
real_faces_1k,raw,0.8922,0.027,0.4707,6.7183,1193
real_faces_1k,raw,0.7621,0.1236,0.2628,7.6984,2458
real_faces_1k,raw,0.7074,0.2033,0.4322,7.6695,1259
real_faces_1k,raw,0.8454,0.0505,1.0688,7.7583,1610
real_faces_1k,raw,0.7959,0.0738,0.2656,6.8294,744
real_faces_1k,raw,0.7249,0.1535,0.0897,7.2919,1451
real_faces_1k,raw,0.8388,0.0557,1.9131,7.8147,1035
real_faces_1k,raw,0.7207,0.2292,0.1563,7.6182,992
real_faces_1k,raw,0.7559,0.145,0.1545,7.3976,975
real_faces_1k,raw,0.8401,0.0738,0.2063,7.596,1170
real_faces_1k,raw,0.9241,0.0216,0.9551,6.348,534
real_faces_1k,raw,0.8434,0.0429,0.8763,7.5429,2164
real_faces_1k,raw,0.7869,0.1666,0.2939,7.7842,2131
real_faces_1k,raw,0.8244,0.1188,0.3477,7.215,2075
real_faces_1k,raw,0.7822,0.1846,0.5557,7.6186,767
real_faces_1k,raw,0.7879,0.0895,1.4604,7.1434,1052
real_faces_1k,raw,0.8523,0.0401,0.4097,7.2012,1175
real_faces_1k,raw,0.7643,0.0561,0.455,7.4642,902
real_faces_1k,raw,0.9066,0.0504,0.2026,7.2013,1259
real_faces_1k,raw,0.7952,0.0713,0.4463,7.4535,1703
real_faces_1k,raw,0.8035,0.1344,0.3712,7.3678,1279
real_faces_1k,raw,0.8318,0.109,0.8327,7.8376,1722
real_faces_1k,raw,0.8769,0.0498,1.768,7.175,2023
real_faces_1k,raw,0.7223,0.248,0.4672,7.783,1589
real_faces_1k,raw,0.8897,0.0519,0.6702,7.6579,1432
real_faces_1k,raw,0.8421,0.065,0.1533,7.2943,1520
real_faces_1k,raw,0.8474,0.0539,0.2257,7.2449,1390
real_faces_1k,raw,0.8459,0.0146,0.547,7.5009,1569
real_faces_1k,raw,0.7838,0.0029,0.4654,7.7973,2140
real_faces_1k,raw,0.8235,0.082,1.5687,7.183,1271
real_faces_1k,raw,0.8655,0.0145,0.5783,7.3485,1539
real_faces_1k,raw,0.8452,0.0732,0.1558,7.1462,1172
real_faces_1k,raw,0.8388,0.03,0.2909,7.3981,1740
real_faces_1k,raw,0.8515,0.0107,0.4125,7.4881,1667
real_faces_1k,raw,0.7157,0.1421,0.5031,7.8173,1308
real_faces_1k,raw,0.6739,0.2525,0.2404,6.9441,873
real_faces_1k,raw,0.8184,0.0852,0.4709,7.6969,1268
real_faces_1k,raw,0.872,0.0282,0.4659,6.4905,1257
real_faces_1k,raw,0.8174,0.0903,0.1279,7.5088,2248
real_faces_1k,raw,0.7203,0.1903,0.1725,7.6197,945
real_faces_1k,raw,0.8142,0.1044,2.0774,7.3307,1821
real_faces_1k,raw,0.7313,0.1517,0.1701,7.6333,805
real_faces_1k,raw,0.7124,0.1964,0.1964,7.3055,1046
real_faces_1k,raw,0.8923,0.0361,0.0956,7.0093,1052
real_faces_1k,raw,0.8198,0.1497,0.3314,7.6505,1697
real_faces_1k,raw,0.8201,0.0913,0.1629,7.3931,886
real_faces_1k,raw,0.6812,0.2721,0.4966,7.7088,1613
real_faces_1k,raw,0.9222,0.0121,0.5928,7.3473,1601
real_faces_1k,raw,0.8356,0.0909,0.2538,7.5679,1144
real_faces_1k,raw,0.6254,0.2998,1.4014,7.5446,2370
real_faces_1k,raw,0.8581,0.0512,0.2479,7.4488,1454
real_faces_1k,raw,0.8648,0.0216,1.3553,7.2161,767
real_faces_1k,raw,0.7201,0.1868,0.2359,7.801,933
real_faces_1k,raw,0.7165,0.2623,0.1018,7.6377,1672
real_faces_1k,raw,0.8602,0.0865,0.4345,7.4083,1537
real_faces_1k,raw,0.6448,0.3302,0.9981,7.749,1688
real_faces_1k,raw,0.7372,0.1027,0.2063,7.5224,1425
real_faces_1k,raw,0.8379,0.0368,0.2209,7.1001,1808
real_faces_1k,raw,0.7719,0.1053,1.7792,7.3449,1271
real_faces_1k,raw,0.828,0.1082,1.405,7.5904,941
real_faces_1k,raw,0.7975,0.0758,2.0209,7.3396,957
real_faces_1k,raw,0.7092,0.1862,0.9588,7.5249,1206
real_faces_1k,raw,0.8354,0.0423,1.9253,7.7184,2301
real_faces_1k,raw,0.897,0.0787,0.3592,7.1997,1276
real_faces_1k,raw,0.7659,0.0093,0.5926,7.7795,1443
real_faces_1k,raw,0.8249,0.0409,0.1639,7.4482,1385
real_faces_1k,raw,0.8173,0.0349,0.1858,7.7543,949
real_faces_1k,raw,0.8811,0.0595,0.207,7.572,582
real_faces_1k,raw,0.7863,0.0053,1.3492,7.3295,910
real_faces_1k,raw,0.8569,0.0673,0.3144,7.4954,1422
real_faces_1k,raw,0.8886,0.0134,0.7991,7.6571,3293
real_faces_1k,raw,0.774,0.0487,0.223,7.7576,1655
real_faces_1k,raw,0.8405,0.0159,0.5099,7.1308,1976
real_faces_1k,raw,0.8084,0.1301,0.5924,6.9483,807
real_faces_1k,raw,0.6113,0.3775,0.1695,7.416,569
real_faces_1k,raw,0.9287,0.0103,0.3004,7.3431,851
real_faces_1k,raw,0.8431,0.0838,0.7374,7.6375,1260
real_faces_1k,raw,0.8743,0.0199,0.2167,7.661,1027
real_faces_1k,raw,0.7717,0.1964,0.248,7.4656,1253
real_faces_1k,raw,0.8279,0.061,0.1522,7.6271,2532
real_faces_1k,raw,0.8057,0.1446,0.4946,7.7331,1406
real_faces_1k,raw,0.73,0.0332,0.1269,7.1003,1101
real_faces_1k,raw,0.7746,0.0224,0.3089,7.3921,1199
real_faces_1k,raw,0.9033,0.0433,0.3107,7.4586,1263
real_faces_1k,raw,0.7039,0.1788,0.6817,7.4768,1042
real_faces_1k,raw,0.8332,0.0738,0.504,7.7003,1803
real_faces_1k,raw,0.913,0.015,1.0965,7.5247,1423
real_faces_1k,raw,0.6509,0.3244,0.1568,7.666,1563
real_faces_1k,raw,0.7689,0.1658,0.273,7.4975,3194
real_faces_1k,raw,0.7801,0.0178,0.266,7.5615,1688
real_faces_1k,raw,0.8265,0.152,0.4795,7.5161,1203
real_faces_1k,raw,0.6627,0.1691,0.2165,7.5271,970
real_faces_1k,raw,0.7301,0.1513,0.3978,7.4848,1475
real_faces_1k,raw,0.8032,0.1123,0.3834,7.6422,2940
real_faces_1k,raw,0.7824,0.123,1.1395,7.6155,1238
real_faces_1k,raw,0.7961,0.0238,0.5073,7.8368,1735
real_faces_1k,raw,0.8575,0.0792,0.1943,7.1834,1195
real_faces_1k,raw,0.7661,0.0434,0.9559,7.6149,859
real_faces_1k,raw,0.8815,0.0457,0.7758,7.159,1166
real_faces_1k,raw,0.8185,0.0973,0.726,7.3548,851
real_faces_1k,raw,0.7234,0.2609,0.423,7.3224,2169
real_faces_1k,raw,0.7084,0.1004,0.2115,7.2289,1627
real_faces_1k,raw,0.8314,0.1293,0.4482,7.4523,1569
real_faces_1k,raw,0.7776,0.1017,0.1896,7.4289,1503
real_faces_1k,raw,0.7704,0.1472,0.3018,7.217,2157
real_faces_1k,raw,0.9466,0.0269,0.8427,6.1331,1854
real_faces_1k,raw,0.7506,0.1333,0.5274,7.7786,1222
real_faces_1k,raw,0.7821,0.0357,1.4268,7.7221,1669
real_faces_1k,raw,0.7502,0.1127,1.0082,7.2457,1983
real_faces_1k,raw,0.8165,0.1225,0.2821,7.5394,2198
real_faces_1k,raw,0.7684,0.1728,1.8928,7.3688,1900
real_faces_1k,raw,0.7621,0.1532,0.1462,7.5859,1225
real_faces_1k,raw,0.8262,0.1086,1.012,7.3563,1124
real_faces_1k,raw,0.8922,0.0129,0.3824,7.2635,1437
real_faces_1k,raw,0.6303,0.3417,0.1124,7.4288,841
real_faces_1k,raw,0.7721,0.1955,0.5793,7.5732,720
real_faces_1k,raw,0.8336,0.0701,0.2236,7.1124,1354
real_faces_1k,raw,0.7689,0.1021,0.4319,7.6205,1233
real_faces_1k,raw,0.7786,0.1286,0.3275,7.6133,3194
real_faces_1k,raw,0.8749,0.0104,0.5262,7.4697,2202
real_faces_1k,raw,0.9225,0.0017,0.2073,7.3031,1258
real_faces_1k,raw,0.8523,0.0457,0.2192,7.6086,1672
real_faces_1k,raw,0.7304,0.2529,0.3983,7.5675,1478
real_faces_1k,raw,0.7481,0.1621,0.4512,7.744,3011
real_faces_1k,raw,0.8319,0.0645,0.4378,7.4953,5042
real_faces_1k,raw,0.6758,0.2425,0.4463,7.6092,2779
real_faces_1k,raw,0.8619,0.0576,1.8516,7.1746,1051
real_faces_1k,raw,0.7389,0.16,0.1675,7.8157,2437
real_faces_1k,raw,0.8051,0.0347,2.3887,7.7462,2171
real_faces_1k,raw,0.7044,0.2867,0.1576,7.6007,993
real_faces_1k,raw,0.8195,0.0629,0.3401,7.6738,2448
real_faces_1k,raw,0.7727,0.1226,0.3556,7.6328,2406
real_faces_1k,raw,0.8178,0.0671,0.2337,7.5311,882
real_faces_1k,raw,0.8503,0.0156,0.3421,7.6445,1340
real_faces_1k,raw,0.7794,0.0114,0.3526,7.5401,1234
real_faces_1k,raw,0.8618,0.098,0.2735,7.3577,967
real_faces_1k,raw,0.7393,0.1474,0.5513,7.7082,1328
real_faces_1k,raw,0.8381,0.0626,0.3985,7.1364,828
real_faces_1k,raw,0.8432,0.0956,0.4312,7.5177,1335
real_faces_1k,raw,0.7377,0.0479,0.3303,7.6799,1943
real_faces_1k,raw,0.7168,0.0266,0.6453,7.8008,1118
real_faces_1k,raw,0.767,0.126,1.1694,7.5684,2420
real_faces_1k,raw,0.7894,0.1759,0.5552,7.2889,1405
real_faces_1k,raw,0.8855,0.0014,0.4543,7.6714,1207
real_faces_1k,raw,0.7178,0.2187,0.6328,7.7935,2579
real_faces_1k,raw,0.7848,0.1475,0.2038,7.0364,1927
real_faces_1k,raw,0.7762,0.03,0.4435,7.6121,2272
real_faces_1k,raw,0.6975,0.1114,2.2819,7.9067,2303
real_faces_1k,raw,0.8858,0.0807,0.3857,7.113,1133
real_faces_1k,raw,0.7823,0.1808,0.476,7.5977,1252
real_faces_1k,raw,0.798,0.0141,1.0595,7.8182,1995
real_faces_1k,raw,0.8388,0.0675,0.1916,6.758,817
real_faces_1k,raw,0.8773,0.0214,0.1736,7.3472,1688
real_faces_1k,raw,0.8654,0.0822,2.3122,7.1941,1389
real_faces_1k,raw,0.7112,0.193,0.7262,7.4758,2214
real_faces_1k,raw,0.7554,0.0737,0.4557,7.5779,1265
real_faces_1k,raw,0.8543,0.0674,0.1352,7.1479,673
real_faces_1k,raw,0.7771,0.0074,0.353,7.751,739
real_faces_1k,raw,0.9053,0.0073,0.2386,6.9258,1211
real_faces_1k,raw,0.8829,0.0061,0.7446,7.5701,1233
real_faces_1k,raw,0.7375,0.0291,0.8419,7.6105,1868
real_faces_1k,raw,0.8008,0.113,0.5231,7.7058,1726
real_faces_1k,raw,0.8602,0.0234,0.1612,7.1987,832
real_faces_1k,raw,0.7807,0.0123,0.4356,7.7625,1778
real_faces_1k,raw,0.7238,0.1116,0.1287,7.5572,1006
real_faces_1k,raw,0.8697,0.0499,1.9885,6.7665,771
real_faces_1k,raw,0.7328,0.2271,0.2535,7.7662,818
real_faces_1k,raw,0.7345,0.2192,0.2221,7.7044,946
real_faces_1k,raw,0.873,0.0588,0.3372,7.5115,1347
real_faces_1k,raw,0.8117,0.0135,0.8025,7.4448,1558
real_faces_1k,raw,0.8574,0.0689,0.7134,6.9988,1560
real_faces_1k,raw,0.8894,0.0524,0.5169,7.5138,1470
real_faces_1k,raw,0.6161,0.3507,0.2386,7.6643,914
real_faces_1k,raw,0.8411,0.0233,0.3421,7.4555,1147
real_faces_1k,raw,0.8699,0.0579,0.3871,7.3579,971
real_faces_1k,raw,0.804,0.1491,0.7634,7.0016,1384
real_faces_1k,raw,0.7737,0.1148,1.9346,7.2723,1269
real_faces_1k,raw,0.8703,0.087,0.2397,7.4002,1685
real_faces_1k,raw,0.8751,0.028,0.5155,7.3861,993
real_faces_1k,raw,0.7596,0.1183,0.9622,7.5931,1055
real_faces_1k,raw,0.7702,0.0357,0.632,7.4334,1505
real_faces_1k,raw,0.6715,0.3121,0.3198,7.4437,923
real_faces_1k,raw,0.8812,0.0277,0.8138,7.1656,851
real_faces_1k,raw,0.8526,0.0673,0.2149,7.277,1079
real_faces_1k,raw,0.8085,0.1547,0.7265,7.3762,1343
real_faces_1k,raw,0.8431,0.0128,0.2665,7.2883,1933
real_faces_1k,raw,0.8048,0.0164,0.3917,7.641,2132
real_faces_1k,raw,0.8467,0.1189,0.1553,7.1712,1048
real_faces_1k,raw,0.8574,0.0065,0.6958,7.6691,2317
real_faces_1k,raw,0.8434,0.0361,0.1602,7.5033,1101
real_faces_1k,raw,0.9151,0.0112,0.5561,6.6555,763
real_faces_1k,raw,0.8082,0.0473,2.1595,7.418,1384
real_faces_1k,raw,0.8383,0.0939,0.1914,7.2484,863
real_faces_1k,raw,0.8516,0.0242,0.3793,7.0419,2060
real_faces_1k,raw,0.763,0.0154,0.5801,7.7006,1120
real_faces_1k,raw,0.6931,0.1599,0.1591,7.2777,851
real_faces_1k,raw,0.8801,0.0052,0.8108,7.0648,1223
real_faces_1k,raw,0.9166,0.0235,0.4559,6.6638,961
real_faces_1k,raw,0.7739,0.096,0.3644,7.6891,2871
real_faces_1k,raw,0.6447,0.3453,0.2913,7.382,1761
real_faces_1k,raw,0.8684,0.0975,0.7377,7.2535,2143
real_faces_1k,raw,0.8194,0.0319,0.319,7.3063,1098
real_faces_1k,raw,0.8593,0.037,2.1575,7.2498,1806
real_faces_1k,raw,0.8883,0.017,0.4417,7.4993,1068
real_faces_1k,raw,0.7161,0.2108,0.6045,6.497,1074
real_faces_1k,raw,0.8398,0.0972,0.5219,7.3599,1842
real_faces_1k,raw,0.7691,0.1775,0.6825,7.4288,755
real_faces_1k,raw,0.7649,0.2194,1.1355,7.3567,1226
real_faces_1k,raw,0.754,0.0927,0.4374,7.7982,4339
real_faces_1k,raw,0.9056,0.0112,0.1934,7.354,503
real_faces_1k,raw,0.867,0.0338,0.3273,7.4927,1965
real_faces_1k,raw,0.7706,0.1871,0.1205,7.022,1111
real_faces_1k,raw,0.8287,0.057,2.1011,7.4973,1788
real_faces_1k,raw,0.8695,0.1121,0.4976,7.1154,1050
real_faces_1k,raw,0.7989,0.1233,0.8439,7.4456,2031
real_faces_1k,raw,0.8117,0.1405,0.3335,7.5051,1841
real_faces_1k,raw,0.819,0.0296,1.5025,7.4346,961
real_faces_1k,raw,0.6815,0.2549,0.7852,7.7421,2193
real_faces_1k,raw,0.8631,0.1085,0.2382,7.322,1385
real_faces_1k,raw,0.7132,0.2416,1.0143,7.2838,1370
real_faces_1k,raw,0.8175,0.0077,0.2047,7.5042,1389
real_faces_1k,raw,0.7844,0.1171,1.1566,7.6418,2006
real_faces_1k,raw,0.73,0.0966,0.8562,7.6653,1085
real_faces_1k,raw,0.7321,0.0296,0.4723,7.7545,2052
real_faces_1k,raw,0.8296,0.0219,0.2702,7.3477,1282
real_faces_1k,raw,0.9208,0.0136,0.3554,7.466,1201
real_faces_1k,raw,0.814,0.0708,0.2512,7.2357,1464
real_faces_1k,raw,0.8815,0.0072,0.2906,7.5707,894
real_faces_1k,raw,0.8033,0.0106,0.0958,7.5903,1036
real_faces_1k,raw,0.9021,0.0137,0.2162,7.6347,2342
real_faces_1k,raw,0.8296,0.0638,0.8051,7.3694,1156
real_faces_1k,raw,0.796,0.0951,0.465,7.5551,1806
real_faces_1k,raw,0.7926,0.0324,0.4759,7.7625,1341
real_faces_1k,raw,0.7664,0.0947,0.1686,7.7415,1252
real_faces_1k,raw,0.8057,0.1282,2.1542,7.5908,1791
real_faces_1k,raw,0.7689,0.1358,0.3957,7.6923,1711
real_faces_1k,raw,0.7021,0.2746,0.6603,7.6515,1476
real_faces_1k,raw,0.9365,0.016,0.4705,7.0276,1325
real_faces_1k,raw,0.659,0.2852,1.2802,7.8904,2069
real_faces_1k,raw,0.8044,0.1516,0.1995,7.4955,1362
real_faces_1k,raw,0.8753,0.0244,0.3894,7.1727,1109
real_faces_1k,raw,0.6562,0.2611,0.9071,7.5083,1198
real_faces_1k,raw,0.7824,0.0103,0.2513,7.5049,1107
real_faces_1k,raw,0.8013,0.0639,1.5019,7.4489,985
real_faces_1k,raw,0.9348,0.0163,0.48,7.1065,1025
real_faces_1k,raw,0.9358,0.0269,0.1849,6.9801,633
real_faces_1k,raw,0.853,0.0624,0.4885,7.5306,2132
real_faces_1k,raw,0.7968,0.0968,2.3494,7.4773,1908
real_faces_1k,raw,0.8992,0.0106,0.3751,7.3988,994
real_faces_1k,raw,0.7884,0.1319,0.2707,7.7665,904
real_faces_1k,raw,0.8492,0.1013,0.543,7.7174,1350
real_faces_1k,raw,0.7599,0.1267,0.9002,7.7539,649
real_faces_1k,raw,0.8022,0.0684,0.1977,6.9834,1033
real_faces_1k,raw,0.813,0.0559,0.3153,7.553,3485
real_faces_1k,raw,0.8879,0.0741,0.2485,7.1568,963
